     1    7   -4      7.     13.   -0.96805E+16    0.33945E+16    0.53654E+16   -0.16802E+17   -0.37927E+16    0.34341E+16                0.6783
     1    7   -3     13.     16.   -0.98119E+16    0.25193E+16    0.45079E+16   -0.16410E+17   -0.31483E+16    0.40984E+16                0.6820
     1    7   -2     18.     18.   -0.98664E+16    0.16243E+16    0.36059E+16   -0.15873E+17   -0.24767E+16    0.47323E+16                0.6782
     1    8   -4     17.     25.   -0.97648E+16    0.27254E+16    0.45693E+16   -0.15861E+17   -0.22522E+16    0.72770E+16                0.6724
     1    8   -3     21.     27.   -0.99449E+16    0.19810E+16    0.37982E+16   -0.15514E+17   -0.16934E+16    0.78022E+16                0.6776
     1    8   -2     26.     29.   -0.10049E+17    0.12223E+16    0.29890E+16   -0.15032E+17   -0.11217E+16    0.82651E+16                0.6754
     1    9   -3     28.     35.   -0.10043E+17    0.17163E+16    0.33200E+16   -0.14887E+17   -0.41930E+15    0.10736E+17                0.6728
     1    9   -2     32.     36.   -0.10189E+17    0.10504E+16    0.25824E+16   -0.14441E+17    0.72390E+14    0.11075E+17                0.6713
     1   10   -3     32.     40.   -0.10032E+17    0.15713E+16    0.31913E+16   -0.14439E+17    0.78549E+15    0.13208E+17                0.6687
     1   10   -2     36.     41.   -0.10213E+17    0.93880E+15    0.24833E+16   -0.14012E+17    0.12140E+16    0.13487E+17                0.6672
     2    7   -6      9.     30.   -0.79451E+16    0.92070E+16   -0.23531E+16   -0.11594E+17   -0.58573E+14    0.76568E+16                0.8069
     2    7   -5     -5.     32.   -0.80421E+16    0.10433E+17   -0.42389E+16   -0.11188E+17   -0.22266E+15    0.81321E+16                0.8146
     2    7   -4    -18.     33.   -0.80661E+16    0.11551E+17   -0.60790E+16   -0.10716E+17   -0.40920E+15    0.85335E+16                0.8166
     2    7   -3    -27.     34.   -0.80176E+16    0.12550E+17   -0.78561E+16   -0.10184E+17   -0.61749E+15    0.88567E+16                0.8130
     2    7   -2    -35.     35.   -0.78972E+16    0.13421E+17   -0.95533E+16   -0.95987E+16   -0.84636E+15    0.90983E+16                0.8037
     2    8   -5      2.     40.   -0.83096E+16    0.94393E+16   -0.37746E+16   -0.10280E+17    0.93343E+15    0.11117E+17                0.8102
     2    8   -4    -10.     41.   -0.83417E+16    0.10459E+17   -0.54295E+16   -0.98045E+16    0.72629E+15    0.11503E+17                0.8116
     2    8   -3    -20.     42.   -0.82989E+16    0.11371E+17   -0.70281E+16   -0.92740E+16    0.49040E+15    0.11796E+17                0.8074
     2    9   -5      7.     46.   -0.85267E+16    0.86843E+16   -0.34077E+16   -0.96837E+16    0.18349E+16    0.13485E+17                0.8059
     2    9   -4     -5.     47.   -0.85666E+16    0.96267E+16   -0.49241E+16   -0.92000E+16    0.16113E+16    0.13864E+17                0.8070
     3   12    3     39.     57.   -0.11309E+17   -0.29585E+15   -0.12243E+16   -0.77695E+16   -0.25244E+14    0.20851E+17                0.5546
     3   13    3     35.     59.   -0.11678E+17   -0.30923E+15   -0.11360E+16   -0.74510E+16    0.50097E+15    0.22396E+17                0.5568
     3   13    4     38.     58.   -0.11773E+17   -0.44370E+15   -0.83061E+15   -0.74642E+16    0.72275E+14    0.22257E+17                0.5552
     3   14    3     32.     60.   -0.12049E+17   -0.26222E+15   -0.10502E+16   -0.72973E+16    0.83541E+15    0.23813E+17                0.5591
     3   14    4     34.     59.   -0.12146E+17   -0.38314E+15   -0.75956E+15   -0.72918E+16    0.41741E+15    0.23709E+17                0.5574
     3   15    3     24.     63.   -0.12406E+17   -0.27828E+15   -0.10502E+16   -0.67342E+16    0.15945E+16    0.26173E+17                0.5607
     3   15    4     26.     62.   -0.12505E+17   -0.39319E+15   -0.74855E+15   -0.67278E+16    0.11740E+16    0.26095E+17                0.5591
     3   16    2     19.     64.   -0.12567E+17   -0.18119E+15   -0.12671E+16   -0.64983E+16    0.23723E+16    0.27368E+17                0.5547
