    12    3   -1    -52.    -26.   -0.16024E+17    0.23429E+16   -0.51850E+17   -0.47047E+17   -0.17016E+17   -0.31734E+17                0.7526
    12    3    0    -50.    -27.   -0.16697E+17    0.19554E+15   -0.56067E+17   -0.47986E+17   -0.19248E+17   -0.34415E+17                0.7501
    12    4   -2    -51.    -19.   -0.16104E+17    0.39437E+16   -0.42140E+17   -0.44557E+17   -0.11770E+17   -0.17641E+17                0.7524
    12    4   -1    -51.    -20.   -0.16912E+17    0.17747E+16   -0.46150E+17   -0.45819E+17   -0.14050E+17   -0.20044E+17                0.7597
    12    4    0    -50.    -20.   -0.17576E+17   -0.39467E+15   -0.49743E+17   -0.46740E+17   -0.16258E+17   -0.22317E+17                0.7576
    12    4    1    -49.    -21.   -0.18089E+17   -0.25431E+16   -0.52886E+17   -0.47308E+17   -0.18369E+17   -0.24436E+17                0.7462
    12    5   -2    -48.     -8.   -0.16981E+17    0.35202E+16   -0.35452E+17   -0.42832E+17   -0.96558E+16   -0.60440E+16                0.7454
    12    5   -1    -49.     -9.   -0.17793E+17    0.17291E+16   -0.38796E+17   -0.43779E+17   -0.11736E+17   -0.76887E+16                0.7504
    12    5    0    -48.    -11.   -0.18454E+17   -0.73950E+14   -0.41789E+17   -0.44397E+17   -0.13754E+17   -0.92842E+16                0.7461
    13    3   -2    -50.    -23.   -0.17447E+17    0.13863E+17   -0.42249E+17   -0.46498E+17   -0.77202E+16   -0.22948E+17                0.7888
    13    3   -1    -53.    -24.   -0.18265E+17    0.11312E+17   -0.48469E+17   -0.47925E+17   -0.10818E+17   -0.27025E+17                0.7877
    13    4   -3    -42.    -13.   -0.17753E+17    0.14402E+17   -0.33911E+17   -0.45127E+17   -0.11967E+16   -0.10106E+17                0.7961
    13    4   -2    -47.    -16.   -0.18714E+17    0.12037E+17   -0.39694E+17   -0.46966E+17   -0.44699E+16   -0.14002E+17                0.8034
    13    4   -1    -50.    -18.   -0.19519E+17    0.95637E+16   -0.45135E+17   -0.48470E+17   -0.77644E+16   -0.17832E+17                0.8025
    13    4    0    -51.    -20.   -0.20161E+17    0.70043E+16   -0.50186E+17   -0.49617E+17   -0.11045E+17   -0.21552E+17                0.7933
    13    5   -4    -18.      4.   -0.17872E+17    0.14989E+17   -0.22056E+17   -0.43629E+17    0.30383E+16    0.19857E+16                0.7860
    13    5   -3    -30.     -1.   -0.18963E+17    0.13210E+17   -0.27175E+17   -0.45269E+17    0.68084E+14   -0.79125E+15                0.7981
    13    5   -2    -38.     -5.   -0.19896E+17    0.11302E+17   -0.32058E+17   -0.46582E+17   -0.29548E+16   -0.35845E+16                0.8018
    13    5   -1    -43.     -8.   -0.20662E+17    0.92820E+16   -0.36661E+17   -0.47553E+17   -0.60009E+16   -0.63652E+16                0.7971
    14    3    1    -37.    -33.   -0.21172E+17    0.57696E+15   -0.46347E+17   -0.39747E+17   -0.30270E+17   -0.44628E+17                0.8351
    14    3    2    -32.    -36.   -0.21382E+17   -0.37589E+16   -0.38024E+17   -0.41034E+17   -0.33174E+17   -0.47727E+17                0.8408
    14    3    3    -29.    -37.   -0.21401E+17   -0.81258E+16   -0.29339E+17   -0.42054E+17   -0.35850E+17   -0.50516E+17                0.8380
    14    3    4    -28.    -38.   -0.21228E+17   -0.12480E+17   -0.20384E+17   -0.42794E+17   -0.38265E+17   -0.52961E+17                0.8269
    14    4    2    -20.    -25.   -0.22563E+17   -0.23327E+16   -0.26664E+17   -0.30546E+17   -0.20785E+17   -0.20253E+17                0.8283
    14    4    3    -17.    -27.   -0.22467E+17   -0.62124E+16   -0.20560E+17   -0.31769E+17   -0.23961E+17   -0.22996E+17                0.8310
    14    5    2     -6.    -11.   -0.23435E+17    0.42683E+15   -0.19254E+17   -0.25720E+17   -0.15226E+17   -0.58311E+16                0.8285
    14    5    3     -2.    -13.   -0.23258E+17   -0.27743E+16   -0.14641E+17   -0.26380E+17   -0.17968E+17   -0.74331E+16                0.8303
    14    6    2     18.     13.   -0.24175E+17    0.70879E+15   -0.14166E+17   -0.21077E+17   -0.10478E+17    0.62231E+16                0.8260
    14    6    3     23.     11.   -0.23921E+17   -0.18806E+16   -0.10720E+17   -0.21438E+17   -0.13085E+17    0.53415E+16                0.8275
    15    3   -1    -43.    -21.   -0.18832E+17    0.26327E+17   -0.30811E+17   -0.45881E+17   -0.10699E+17   -0.20081E+17                0.6583
    15    3    0    -48.    -23.   -0.19924E+17    0.20246E+17   -0.38377E+17   -0.48329E+17   -0.14979E+17   -0.25261E+17                0.6610
    15    3    1    -50.    -25.   -0.20844E+17    0.14009E+17   -0.45589E+17   -0.50431E+17   -0.19200E+17   -0.30328E+17                0.6592
    15    4   -2    -35.    -12.   -0.18470E+17    0.24166E+17   -0.25312E+17   -0.45397E+17   -0.53960E+16   -0.92357E+16                0.6596
    15    4   -1    -40.    -15.   -0.19634E+17    0.19988E+17   -0.29915E+17   -0.47480E+17   -0.91242E+16   -0.12620E+17                0.6668
    15    4    0    -43.    -17.   -0.20629E+17    0.15619E+17   -0.34251E+17   -0.49227E+17   -0.12836E+17   -0.15969E+17                0.6685
