    4    4   -6    266.     55.    -57. 0.51443E+17     27.    -55.    -18.           0.6505
    4    4   -5    264.     52.    -56. 0.51037E+17     29.    -53.    -18.           0.6830
    4    4   -4    262.     49.    -55. 0.50394E+17     33.    -50.    -18.           0.7059
    4    4   -3    261.     46.    -55. 0.49547E+17     37.    -46.    -17.           0.7183
    4    4   -2    259.     44.    -55. 0.48524E+17     42.    -42.    -17.           0.7200
    4    4   -1    258.     41.    -57. 0.47366E+17     47.    -37.    -16.           0.7110
    4    4    0    257.     39.    -58. 0.46116E+17     52.    -32.    -16.           0.6914
    4    4    1    256.     36.    -61. 0.44820E+17     58.    -27.    -15.           0.6623
    4    4    2    254.     34.    -64. 0.43530E+17     63.    -22.    -14.           0.6246
    4    4    3    252.     32.    -69. 0.42298E+17     69.    -18.    -13.           0.5798
    4    4    4    250.     29.    -74. 0.41175E+17     73.    -15.    -12.           0.5296
    4    4    5    247.     27.    -80. 0.40207E+17     76.    -13.    -11.           0.4759
    4    4    6     61.     65.    -91. 0.39432E+17     78.    -12.    -10.           0.4206
    4    5   -6    266.     55.    -56. 0.41748E+17     44.    -50.     -6.           0.6395
    4    5   -5    265.     53.    -55. 0.41431E+17     48.    -47.     -5.           0.6729
