 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.299885E+11  -0.107268E+11   0.597946E+10   0.418283E+10   0.685054E+10  -0.156310E+11
  -0.107268E+11   0.315644E+11   0.778616E+10  -0.811586E+09   0.323565E+09  -0.806323E+10
   0.597946E+10   0.778616E+10   0.426731E+11  -0.370304E+10   0.473712E+10   0.107709E+11
   0.418283E+10  -0.811586E+09  -0.370304E+10   0.491670E+11  -0.115016E+11  -0.105578E+11
   0.685054E+10   0.323566E+09   0.473712E+10  -0.115016E+11   0.759314E+11  -0.437773E+11
  -0.156310E+11  -0.806323E+10   0.107709E+11  -0.105578E+11  -0.437773E+11   0.145505E+12
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.348655E+00   0.167151E+00   0.108932E+00   0.143561E+00  -0.236630E+00
  -0.348655E+00   0.100000E+01   0.212152E+00  -0.206015E-01   0.660925E-02  -0.118979E+00
   0.167151E+00   0.212152E+00   0.100000E+01  -0.808435E-01   0.832198E-01   0.136690E+00
   0.108932E+00  -0.206015E-01  -0.808435E-01   0.100000E+01  -0.188240E+00  -0.124824E+00
   0.143561E+00   0.660927E-02   0.832199E-01  -0.188240E+00   0.100000E+01  -0.416485E+00
  -0.236630E+00  -0.118979E+00   0.136690E+00  -0.124824E+00  -0.416485E+00   0.100000E+01
 
