 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.446010E+11  -0.130363E+11   0.606909E+10   0.146099E+10   0.504659E+10  -0.215778E+11
  -0.130363E+11   0.303205E+11   0.734898E+10  -0.192134E+10   0.252477E+09  -0.111738E+11
   0.606909E+10   0.734898E+10   0.405779E+11  -0.323157E+10   0.490604E+10   0.166403E+11
   0.146099E+10  -0.192134E+10  -0.323157E+10   0.647612E+11  -0.288510E+11  -0.168365E+11
   0.504659E+10   0.252478E+09   0.490604E+10  -0.288510E+11   0.897069E+11  -0.793466E+11
  -0.215778E+11  -0.111738E+11   0.166403E+11  -0.168365E+11  -0.793466E+11   0.296527E+12
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.354497E+00   0.142662E+00   0.271843E-01   0.797835E-01  -0.187631E+00
  -0.354497E+00   0.100000E+01   0.209514E+00  -0.433590E-01   0.484106E-02  -0.117842E+00
   0.142662E+00   0.209514E+00   0.100000E+01  -0.630394E-01   0.813155E-01   0.151700E+00
   0.271843E-01  -0.433589E-01  -0.630394E-01   0.100000E+01  -0.378521E+00  -0.121496E+00
   0.797835E-01   0.484109E-02   0.813155E-01  -0.378521E+00   0.100000E+01  -0.486500E+00
  -0.187630E+00  -0.117842E+00   0.151700E+00  -0.121496E+00  -0.486500E+00   0.100000E+01
 
