 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.210774E+11  -0.100880E+11   0.649674E+10   0.573861E+10   0.850074E+10  -0.520440E+10
  -0.100880E+11   0.523427E+11   0.174783E+11   0.298242E+10   0.165206E+10  -0.628564E+10
   0.649674E+10   0.174783E+11   0.741725E+11  -0.508145E+10   0.745000E+09   0.948464E+10
   0.573861E+10   0.298242E+10  -0.508145E+10   0.563966E+11   0.234797E+11   0.170807E+11
   0.850074E+10   0.165206E+10   0.745000E+09   0.234797E+11   0.843856E+11   0.118158E+11
  -0.520440E+10  -0.628564E+10   0.948464E+10   0.170807E+11   0.118158E+11   0.744292E+11
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.303717E+00   0.164311E+00   0.166446E+00   0.201565E+00  -0.131399E+00
  -0.303717E+00   0.100000E+01   0.280510E+00   0.548927E-01   0.248578E-01  -0.100705E+00
   0.164311E+00   0.280510E+00   0.100000E+01  -0.785669E-01   0.941675E-02   0.127652E+00
   0.166446E+00   0.548927E-01  -0.785669E-01   0.100000E+01   0.340355E+00   0.263638E+00
   0.201565E+00   0.248578E-01   0.941674E-02   0.340355E+00   0.100000E+01   0.149093E+00
  -0.131399E+00  -0.100705E+00   0.127652E+00   0.263638E+00   0.149093E+00   0.100000E+01
 
