 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.265765E+11  -0.104102E+11   0.624232E+10   0.462120E+10   0.748148E+10  -0.128860E+11
  -0.104102E+11   0.362475E+11   0.939311E+10   0.193873E+08   0.292710E+09  -0.819164E+10
   0.624232E+10   0.939311E+10   0.495286E+11  -0.352909E+10   0.418315E+10   0.107246E+11
   0.462120E+10   0.193876E+08  -0.352909E+10   0.472578E+11  -0.334813E+10  -0.617770E+10
   0.748149E+10   0.292709E+09   0.418315E+10  -0.334813E+10   0.737461E+11  -0.302738E+11
  -0.128860E+11  -0.819164E+10   0.107246E+11  -0.617770E+10  -0.302738E+11   0.113568E+12
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.335405E+00   0.172056E+00   0.130398E+00   0.168993E+00  -0.234552E+00
  -0.335405E+00   0.100000E+01   0.221688E+00   0.468427E-03   0.566146E-02  -0.127674E+00
   0.172056E+00   0.221688E+00   0.100000E+01  -0.729454E-01   0.692159E-01   0.142997E+00
   0.130398E+00   0.468435E-03  -0.729454E-01   0.100000E+01  -0.567147E-01  -0.843260E-01
   0.168993E+00   0.566145E-02   0.692158E-01  -0.567147E-01   0.100000E+01  -0.330802E+00
  -0.234552E+00  -0.127674E+00   0.142997E+00  -0.843260E-01  -0.330802E+00   0.100000E+01
 
