 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.319120E+11  -0.117184E+11   0.651877E+10   0.349334E+10   0.675342E+10  -0.169923E+11
  -0.117184E+11   0.346581E+11   0.886684E+10  -0.742397E+09  -0.109175E+09  -0.985224E+10
   0.651877E+10   0.886684E+10   0.469301E+11  -0.346153E+10   0.466399E+10   0.135752E+11
   0.349334E+10  -0.742397E+09  -0.346153E+10   0.504121E+11  -0.134941E+11  -0.994998E+10
   0.675342E+10  -0.109174E+09   0.466399E+10  -0.134941E+11   0.760594E+11  -0.483685E+11
  -0.169923E+11  -0.985224E+10   0.135752E+11  -0.994998E+10  -0.483685E+11   0.179699E+12
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.352361E+00   0.168447E+00   0.870957E-01   0.137079E+00  -0.224389E+00
  -0.352361E+00   0.100000E+01   0.219857E+00  -0.177610E-01  -0.212640E-02  -0.124842E+00
   0.168447E+00   0.219857E+00   0.100000E+01  -0.711664E-01   0.780649E-01   0.147825E+00
   0.870957E-01  -0.177610E-01  -0.711664E-01   0.100000E+01  -0.217921E+00  -0.104540E+00
   0.137079E+00  -0.212639E-02   0.780649E-01  -0.217921E+00   0.100000E+01  -0.413726E+00
  -0.224389E+00  -0.124842E+00   0.147825E+00  -0.104540E+00  -0.413726E+00   0.100000E+01
 
