 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.405706E+11  -0.125688E+11   0.608797E+10   0.345342E+10   0.693433E+10  -0.246808E+11
  -0.125688E+11   0.311919E+11   0.740153E+10  -0.193078E+10   0.126035E+09  -0.108932E+11
   0.608797E+10   0.740153E+10   0.415904E+11  -0.327139E+10   0.490195E+10   0.159017E+11
   0.345342E+10  -0.193078E+10  -0.327139E+10   0.582781E+11  -0.287893E+11  -0.893246E+10
   0.693433E+10   0.126035E+09   0.490195E+10  -0.287893E+11   0.836649E+11  -0.680259E+11
  -0.246808E+11  -0.108932E+11   0.159017E+11  -0.893245E+10  -0.680259E+11   0.262438E+12
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.353320E+00   0.148207E+00   0.710216E-01   0.119022E+00  -0.239188E+00
  -0.353320E+00   0.100000E+01   0.205496E+00  -0.452855E-01   0.246717E-02  -0.120399E+00
   0.148207E+00   0.205496E+00   0.100000E+01  -0.664481E-01   0.830999E-01   0.152207E+00
   0.710216E-01  -0.452855E-01  -0.664481E-01   0.100000E+01  -0.412293E+00  -0.722279E-01
   0.119022E+00   0.246717E-02   0.830999E-01  -0.412293E+00   0.100000E+01  -0.459081E+00
  -0.239188E+00  -0.120399E+00   0.152207E+00  -0.722278E-01  -0.459081E+00   0.100000E+01
 
