 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.253038E+11  -0.104314E+11   0.647866E+10   0.425367E+10   0.738981E+10  -0.110690E+11
  -0.104314E+11   0.390343E+11   0.111379E+11   0.101411E+10   0.317100E+09  -0.799614E+10
   0.647866E+10   0.111379E+11   0.537825E+11  -0.361080E+10   0.324307E+10   0.108097E+11
   0.425367E+10   0.101411E+10  -0.361080E+10   0.486664E+11   0.337830E+10  -0.319950E+10
   0.738981E+10   0.317100E+09   0.324307E+10   0.337830E+10   0.749969E+11  -0.224758E+11
  -0.110690E+11  -0.799613E+10   0.108097E+11  -0.319950E+10  -0.224758E+11   0.100119E+12
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.331914E+00   0.175619E+00   0.121215E+00   0.169636E+00  -0.219916E+00
  -0.331914E+00   0.100000E+01   0.243086E+00   0.232673E-01   0.586073E-02  -0.127908E+00
   0.175619E+00   0.243086E+00   0.100000E+01  -0.705779E-01   0.510638E-01   0.147311E+00
   0.121215E+00   0.232673E-01  -0.705779E-01   0.100000E+01   0.559192E-01  -0.458362E-01
   0.169636E+00   0.586072E-02   0.510638E-01   0.559192E-01   0.100000E+01  -0.259379E+00
  -0.219916E+00  -0.127908E+00   0.147310E+00  -0.458362E-01  -0.259379E+00   0.100000E+01
 
