 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.157151E+11  -0.124649E+11   0.929285E+10   0.980164E+10   0.111071E+11   0.924836E+10
  -0.124649E+11   0.176768E+12   0.633062E+11   0.250787E+11   0.215202E+11   0.234339E+11
   0.929290E+10   0.633061E+11   0.251992E+12  -0.190709E+11  -0.157788E+11  -0.111614E+11
   0.980164E+10   0.250787E+11  -0.190709E+11   0.133721E+12   0.116034E+12   0.178972E+12
   0.111071E+11   0.215202E+11  -0.157789E+11   0.116034E+12   0.165782E+12   0.196174E+12
   0.924835E+10   0.234339E+11  -0.111615E+11   0.178972E+12   0.196174E+12   0.310549E+12
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.236499E+00   0.147671E+00   0.213816E+00   0.217608E+00   0.132386E+00
  -0.236499E+00   0.100000E+01   0.299951E+00   0.163119E+00   0.125712E+00   0.100018E+00
   0.147672E+00   0.299951E+00   0.100000E+01  -0.103891E+00  -0.771992E-01  -0.398989E-01
   0.213816E+00   0.163119E+00  -0.103891E+00   0.100000E+01   0.779321E+00   0.878254E+00
   0.217608E+00   0.125712E+00  -0.771996E-01   0.779321E+00   0.100000E+01   0.864584E+00
   0.132385E+00   0.100018E+00  -0.398993E-01   0.878255E+00   0.864584E+00   0.100000E+01
 
