  0.00000E+00 -0.19949E-10 -0.19553E-10  0.42502E-10
  0.30000E+00 -0.56213E-10 -0.55114E-10  0.11979E-09
  0.60000E+00 -0.12719E-09 -0.12473E-09  0.27109E-09
  0.90000E+00 -0.24817E-09 -0.24341E-09  0.52899E-09
  0.12000E+01 -0.43534E-09 -0.42703E-09  0.92805E-09
  0.15000E+01 -0.70489E-09 -0.69148E-09  0.15028E-08
  0.18000E+01 -0.10722E-08 -0.10519E-08  0.22861E-08
  0.21000E+01 -0.15510E-08 -0.15216E-08  0.33072E-08
  0.24000E+01 -0.21527E-08 -0.21119E-08  0.45904E-08
  0.27000E+01 -0.28855E-08 -0.28310E-08  0.61536E-08
  0.30000E+01 -0.37547E-08 -0.36838E-08  0.80071E-08
  0.33000E+01 -0.47609E-08 -0.46710E-08  0.10153E-07
  0.36000E+01 -0.59009E-08 -0.57896E-08  0.12584E-07
  0.39000E+01 -0.71670E-08 -0.70319E-08  0.15285E-07
  0.42000E+01 -0.85466E-08 -0.83859E-08  0.18228E-07
  0.45000E+01 -0.10024E-07 -0.98352E-08  0.21379E-07
  0.48000E+01 -0.11577E-07 -0.11359E-07  0.24692E-07
  0.51000E+01 -0.13182E-07 -0.12933E-07  0.28114E-07
  0.54000E+01 -0.14808E-07 -0.14529E-07  0.31584E-07
  0.57000E+01 -0.16424E-07 -0.16115E-07  0.35032E-07
  0.60000E+01 -0.17996E-07 -0.17657E-07  0.38386E-07
  0.63000E+01 -0.19486E-07 -0.19119E-07  0.41566E-07
  0.66000E+01 -0.20856E-07 -0.20463E-07  0.44490E-07
  0.69000E+01 -0.22067E-07 -0.21651E-07  0.47075E-07
  0.72000E+01 -0.23079E-07 -0.22645E-07  0.49237E-07
  0.75000E+01 -0.23854E-07 -0.23406E-07  0.50894E-07
  0.78000E+01 -0.24356E-07 -0.23898E-07  0.51967E-07
  0.81000E+01 -0.24550E-07 -0.24088E-07  0.52382E-07
  0.84000E+01 -0.24402E-07 -0.23944E-07  0.52071E-07
  0.87000E+01 -0.23887E-07 -0.23439E-07  0.50975E-07
  0.90000E+01 -0.22978E-07 -0.22549E-07  0.49041E-07
  0.93000E+01 -0.21658E-07 -0.21255E-07  0.46229E-07
  0.96000E+01 -0.19914E-07 -0.19545E-07  0.42510E-07
