 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.169957E+11  -0.119423E+11   0.830464E+10   0.935779E+10   0.109682E+11   0.576812E+10
  -0.119422E+11   0.128808E+12   0.413742E+11   0.122450E+11   0.100412E+11   0.373457E+10
   0.830465E+10   0.413742E+11   0.181963E+12  -0.118738E+11  -0.687481E+10   0.195663E+10
   0.935778E+10   0.122450E+11  -0.118739E+11   0.978027E+11   0.763751E+11   0.105307E+12
   0.109682E+11   0.100412E+11  -0.687486E+10   0.763751E+11   0.129609E+12   0.117431E+12
   0.576811E+10   0.373458E+10   0.195658E+10   0.105307E+12   0.117431E+12   0.183292E+12
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.255237E+00   0.149334E+00   0.229524E+00   0.233695E+00   0.103346E+00
  -0.255237E+00   0.100000E+01   0.270250E+00   0.109097E+00   0.777132E-01   0.243050E-01
   0.149335E+00   0.270250E+00   0.100000E+01  -0.890070E-01  -0.447665E-01   0.107138E-01
   0.229524E+00   0.109097E+00  -0.890073E-01   0.100000E+01   0.678358E+00   0.786520E+00
   0.233695E+00   0.777132E-01  -0.447668E-01   0.678358E+00   0.100000E+01   0.761892E+00
   0.103346E+00   0.243051E-01   0.107136E-01   0.786520E+00   0.761892E+00   0.100000E+01
 
