 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.225046E+11  -0.979220E+10   0.631818E+10   0.499451E+10   0.802750E+10  -0.743118E+10
  -0.979220E+10   0.436558E+11   0.144464E+11   0.267189E+10   0.131429E+10  -0.672964E+10
   0.631818E+10   0.144464E+11   0.614717E+11  -0.434625E+10   0.126134E+10   0.973654E+10
   0.499451E+10   0.267189E+10  -0.434625E+10   0.513349E+11   0.144542E+11   0.614162E+10
   0.802750E+10   0.131429E+10   0.126134E+10   0.144542E+11   0.781792E+11  -0.406370E+10
  -0.743118E+10  -0.672964E+10   0.973654E+10   0.614162E+10  -0.406370E+10   0.757867E+11
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.312409E+00   0.169871E+00   0.146944E+00   0.191381E+00  -0.179939E+00
  -0.312409E+00   0.100000E+01   0.278870E+00   0.564405E-01   0.224969E-01  -0.116997E+00
   0.169871E+00   0.278870E+00   0.100000E+01  -0.773696E-01   0.181948E-01   0.142650E+00
   0.146944E+00   0.564405E-01  -0.773696E-01   0.100000E+01   0.228161E+00   0.984645E-01
   0.191381E+00   0.224969E-01   0.181948E-01   0.228161E+00   0.100000E+01  -0.527933E-01
  -0.179939E+00  -0.116997E+00   0.142650E+00   0.984645E-01  -0.527933E-01   0.100000E+01
 
