 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.183111E+11  -0.109550E+11   0.738599E+10   0.796629E+10   0.994712E+10   0.118212E+10
  -0.109550E+11   0.886552E+11   0.283953E+11   0.699815E+10   0.561122E+10  -0.245170E+10
   0.738599E+10   0.283953E+11   0.125464E+12  -0.799347E+10  -0.224172E+10   0.691632E+10
   0.796629E+10   0.699815E+10  -0.799347E+10   0.731260E+11   0.473454E+11   0.560812E+11
   0.994713E+10   0.561122E+10  -0.224172E+10   0.473454E+11   0.103089E+12   0.616073E+11
   0.118212E+10  -0.245170E+10   0.691633E+10   0.560812E+11   0.616073E+11   0.109320E+12
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.271896E+00   0.154096E+00   0.217702E+00   0.228947E+00   0.264212E-01
  -0.271896E+00   0.100000E+01   0.269237E+00   0.869151E-01   0.586948E-01  -0.249038E-01
   0.154096E+00   0.269237E+00   0.100000E+01  -0.834525E-01  -0.197114E-01   0.590561E-01
   0.217702E+00   0.869151E-01  -0.834525E-01   0.100000E+01   0.545301E+00   0.627236E+00
   0.228947E+00   0.586948E-01  -0.197113E-01   0.545301E+00   0.100000E+01   0.580331E+00
   0.264212E-01  -0.249037E-01   0.590561E-01   0.627236E+00   0.580331E+00   0.100000E+01
 
