 
 
 
 
 
 
 
 
 
 
 
 
  Covariance matrix; NOT corrected for  scaling
   0.344129E+11  -0.115276E+11   0.652772E+10   0.157088E+10   0.609926E+10  -0.171338E+11
  -0.115276E+11   0.319734E+11   0.876370E+10  -0.235943E+09  -0.122602E+10  -0.100498E+11
   0.652772E+10   0.876370E+10   0.436142E+11  -0.215059E+10   0.385365E+10   0.144017E+11
   0.157088E+10  -0.235943E+09  -0.215059E+10   0.523407E+11  -0.134908E+11  -0.135616E+11
   0.609926E+10  -0.122602E+10   0.385365E+10  -0.134908E+11   0.759490E+11  -0.555833E+11
  -0.171338E+11  -0.100498E+11   0.144017E+11  -0.135616E+11  -0.555833E+11   0.206251E+12
 
 Pearson-s correlation coefficient
   0.100000E+01  -0.347523E+00   0.168495E+00   0.370137E-01   0.119304E+00  -0.203374E+00
  -0.347523E+00   0.100000E+01   0.234681E+00  -0.576756E-02  -0.248795E-01  -0.123755E+00
   0.168495E+00   0.234681E+00   0.100000E+01  -0.450116E-01   0.669572E-01   0.151845E+00
   0.370137E-01  -0.576757E-02  -0.450116E-01   0.100000E+01  -0.213972E+00  -0.130525E+00
   0.119304E+00  -0.248795E-01   0.669571E-01  -0.213972E+00   0.100000E+01  -0.444104E+00
  -0.203374E+00  -0.123755E+00   0.151845E+00  -0.130525E+00  -0.444104E+00   0.100000E+01
 
