  0.00000E+00 -0.16256E-10  0.32805E-10  0.60717E-10
  0.30000E+00 -0.45815E-10  0.92433E-10  0.17108E-09
  0.60000E+00 -0.10369E-09  0.20916E-09  0.38713E-09
  0.90000E+00 -0.20233E-09  0.40809E-09  0.75534E-09
  0.12000E+01 -0.35496E-09  0.71588E-09  0.13251E-08
  0.15000E+01 -0.57479E-09  0.11592E-08  0.21455E-08
  0.18000E+01 -0.87435E-09  0.17632E-08  0.32634E-08
  0.21000E+01 -0.12649E-08  0.25506E-08  0.47206E-08
  0.24000E+01 -0.17556E-08  0.35400E-08  0.65518E-08
  0.27000E+01 -0.23534E-08  0.47453E-08  0.87825E-08
  0.30000E+01 -0.30621E-08  0.61745E-08  0.11427E-07
  0.33000E+01 -0.38828E-08  0.78290E-08  0.14490E-07
  0.36000E+01 -0.48124E-08  0.97034E-08  0.17959E-07
  0.39000E+01 -0.58456E-08  0.11785E-07  0.21812E-07
  0.42000E+01 -0.69708E-08  0.14055E-07  0.26011E-07
  0.45000E+01 -0.81749E-08  0.16483E-07  0.30506E-07
  0.48000E+01 -0.94423E-08  0.19038E-07  0.35234E-07
  0.51000E+01 -0.10750E-07  0.21675E-07  0.40116E-07
  0.54000E+01 -0.12077E-07  0.24349E-07  0.45065E-07
  0.57000E+01 -0.13395E-07  0.27006E-07  0.49985E-07
  0.60000E+01 -0.14673E-07  0.29586E-07  0.54769E-07
  0.63000E+01 -0.15895E-07  0.32036E-07  0.59305E-07
  0.66000E+01 -0.17004E-07  0.34292E-07  0.63475E-07
  0.69000E+01 -0.17997E-07  0.36278E-07  0.67161E-07
  0.72000E+01 -0.18823E-07  0.37945E-07  0.70243E-07
  0.75000E+01 -0.19454E-07  0.39215E-07  0.72605E-07
  0.78000E+01 -0.19864E-07  0.40042E-07  0.74133E-07
  0.81000E+01 -0.20025E-07  0.40358E-07  0.74723E-07
  0.84000E+01 -0.19903E-07  0.40116E-07  0.74276E-07
  0.87000E+01 -0.19478E-07  0.39261E-07  0.72707E-07
  0.90000E+01 -0.18743E-07  0.37762E-07  0.69945E-07
  0.93000E+01 -0.17663E-07  0.35596E-07  0.65929E-07
  0.96000E+01 -0.16240E-07  0.32719E-07  0.60620E-07
  0.99000E+01 -0.14460E-07  0.29134E-07  0.53993E-07
  0.10200E+02 -0.12331E-07  0.24834E-07  0.46043E-07
  0.10500E+02 -0.98560E-08  0.19828E-07  0.36783E-07
  0.10800E+02 -0.70330E-08  0.14128E-07  0.26251E-07
  0.11100E+02 -0.38820E-08  0.77780E-08  0.14498E-07
  0.11400E+02 -0.42803E-09  0.80200E-09  0.16001E-08
  0.11700E+02  0.33030E-08 -0.67400E-08 -0.12348E-07
  0.12000E+02  0.72940E-08 -0.14789E-07 -0.27234E-07
  0.12300E+02  0.11494E-07 -0.23274E-07 -0.42926E-07
  0.12600E+02  0.15879E-07 -0.32108E-07 -0.59276E-07
  0.12900E+02  0.20391E-07 -0.41208E-07 -0.76122E-07
  0.13200E+02  0.24989E-07 -0.50485E-07 -0.93288E-07
  0.13500E+02  0.29622E-07 -0.59831E-07 -0.11058E-06
  0.13800E+02  0.34233E-07 -0.69142E-07 -0.12782E-06
  0.14100E+02  0.38785E-07 -0.78299E-07 -0.14478E-06
  0.14400E+02  0.43202E-07 -0.87214E-07 -0.16128E-06
  0.14700E+02  0.47430E-07 -0.95743E-07 -0.17708E-06
  0.15000E+02  0.51429E-07 -0.10380E-06 -0.19200E-06
  0.15300E+02  0.55132E-07 -0.11126E-06 -0.20582E-06
  0.15600E+02  0.58486E-07 -0.11802E-06 -0.21835E-06
  0.15900E+02  0.61442E-07 -0.12398E-06 -0.22939E-06
  0.16200E+02  0.63963E-07 -0.12903E-06 -0.23878E-06
  0.16500E+02  0.65984E-07 -0.13310E-06 -0.24634E-06
  0.16800E+02  0.67480E-07 -0.13611E-06 -0.25194E-06
  0.17100E+02  0.68423E-07 -0.13798E-06 -0.25543E-06
  0.17400E+02  0.68770E-07 -0.13866E-06 -0.25671E-06
  0.17700E+02  0.68460E-07 -0.13809E-06 -0.25570E-06
  0.18000E+02  0.67580E-07 -0.13624E-06 -0.25232E-06
  0.18300E+02  0.66050E-07 -0.13311E-06 -0.24654E-06
  0.18600E+02  0.63830E-07 -0.12866E-06 -0.23834E-06
  0.18900E+02  0.60980E-07 -0.12290E-06 -0.22773E-06
  0.19200E+02  0.57580E-07 -0.11582E-06 -0.21475E-06
  0.19500E+02  0.53380E-07 -0.10761E-06 -0.19946E-06
  0.19800E+02  0.48730E-07 -0.98110E-07 -0.18194E-06
  0.20100E+02  0.43500E-07 -0.87490E-07 -0.16229E-06
  0.20400E+02  0.37650E-07 -0.75770E-07 -0.14067E-06
  0.20700E+02  0.31400E-07 -0.63130E-07 -0.11723E-06
  0.21000E+02  0.24720E-07 -0.49480E-07 -0.92129E-07
  0.21300E+02  0.17600E-07 -0.35040E-07 -0.65404E-07
  0.21600E+02  0.10130E-07 -0.19580E-07 -0.36738E-07
  0.21900E+02  0.23899E-08 -0.20500E-08 -0.51190E-08
  0.22200E+02 -0.54399E-08  0.18860E-07  0.31034E-07
  0.22500E+02 -0.13490E-07  0.45620E-07  0.73084E-07
  0.22800E+02 -0.21530E-07  0.80200E-07  0.12132E-06
  0.23100E+02 -0.29460E-07  0.12371E-06  0.17506E-06
  0.23400E+02 -0.37030E-07  0.17630E-06  0.23323E-06
  0.23700E+02 -0.44140E-07  0.23753E-06  0.29465E-06
  0.24000E+02 -0.50560E-07  0.30643E-06  0.35809E-06
  0.24300E+02 -0.56220E-07  0.38157E-06  0.42225E-06
  0.24600E+02 -0.60870E-07  0.46180E-06  0.48572E-06
  0.24900E+02 -0.64310E-07  0.54559E-06  0.54708E-06
  0.25200E+02 -0.66440E-07  0.63124E-06  0.60484E-06
  0.25500E+02 -0.67150E-07  0.71711E-06  0.65738E-06
  0.25800E+02 -0.66290E-07  0.80104E-06  0.70304E-06
  0.26100E+02 -0.63760E-07  0.88080E-06  0.74015E-06
  0.26400E+02 -0.59454E-07  0.95406E-06  0.76717E-06
  0.26700E+02 -0.53313E-07  0.10185E-05  0.78284E-06
  0.27000E+02 -0.45360E-07  0.10720E-05  0.78596E-06
  0.27300E+02 -0.35568E-07  0.11125E-05  0.77538E-06
  0.27600E+02 -0.23988E-07  0.11377E-05  0.75007E-06
