CLVD          ISO       DC         Mo         Mw          a1           a2           a3          a4           a5           a6            Mxx          Myy         Mzz           Mxx/Myy   Mxx/Mzz 
-52.361709 -27.810814 19.827478 8.332263e+16 5.247209 -1.665161e+16 1.546551e+16 -4.047301e+16 -4.508132e+16 -1.875109e+16 -3.223751e+16  1.284381e+16 -1.348642e+16 -9.606992e+16  -9.523512e-01 -1.336923e-01     264     47    -55
-57.481323 -28.168093 14.350584 9.076751e+16 5.271987 -1.564258e+16 1.060578e+16 -5.409461e+16 -4.434537e+16 -1.735139e+16 -3.576128e+16  8.584090e+15 -1.840989e+16 -9.745805e+16  -4.662759e-01 -8.807985e-02     257     38    -48
-58.263643 -26.556076 15.180282 8.874773e+16 5.265471 -1.817825e+16 1.611873e+16 -5.109060e+16 -4.222333e+16 -2.041145e+16 -3.280621e+16  9.417116e+15 -1.239476e+16 -9.544099e+16  -7.597658e-01 -9.866951e-02     255     40    -49
-52.380951 -27.842939 19.776110 8.120768e+16 5.239765 -1.644578e+16 1.211260e+16 -4.094502e+16 -4.222769e+16 -1.986274e+16 -3.145950e+16  1.076819e+16 -1.159676e+16 -9.354993e+16  -9.285512e-01 -1.151063e-01     259     43    -54
-48.223585 -29.676082 22.100332 7.975620e+16 5.234543 -1.542784e+16 1.315247e+16 -3.533260e+16 -4.402469e+16 -1.820051e+16 -3.297423e+16  1.105046e+16 -1.477372e+16 -9.519943e+16  -7.479813e-01 -1.160770e-01     264     47    -58
-56.678913 -24.474858 18.846228 8.840869e+16 5.264363 -1.806394e+16 9.934662e+15 -5.482226e+16 -4.491801e+16 -1.676577e+16 -2.981956e+16  1.509845e+16 -1.305378e+16 -9.150334e+16  -1.156634e+00 -1.650044e-01     258     38    -47
-52.160034 -28.697463 19.142504 8.567571e+16 5.255272 -1.556308e+16 8.705679e+15 -4.506224e+16 -4.517784e+16 -1.860335e+16 -3.429424e+16  1.088360e+16 -1.569089e+16 -9.807543e+16  -6.936256e-01 -1.109717e-01     261     41    -53
-54.566858 -27.775827 17.657315 9.753743e+16 5.292814 -1.554649e+16 4.890050e+15 -5.676398e+16 -4.720724e+16 -2.346622e+16 -3.776093e+16  9.446307e+15 -1.429472e+16 -1.084344e+17  -6.608250e-01 -8.711542e-02     251     34    -52
-50.493513 -30.279832 19.226655 9.196757e+16 5.275790 -1.741950e+16 1.180646e+16 -4.432848e+16 -4.669556e+16 -2.291184e+16 -3.894337e+16  7.752196e+15 -1.603153e+16 -1.085508e+17  -4.835593e-01 -7.141539e-02     258     42    -55
-54.987940 -27.372005 17.640056 8.329022e+16 5.247096 -1.816419e+16 2.622803e+16 -4.060807e+16 -4.274742e+16 -1.588630e+16 -3.174464e+16  1.100278e+16 -1.585834e+16 -9.037837e+16  -6.938170e-01 -1.217414e-01     271     55    -56
-57.497675 -24.971429 17.530896 8.574225e+16 5.255497 -1.584573e+16 8.875914e+15 -5.366759e+16 -4.036144e+16 -1.989539e+16 -2.959477e+16  1.076667e+16 -9.699374e+15 -8.985160e+16  -1.110038e+00 -1.198273e-01     249     33    -48
-55.073553 -24.951333 19.975114 7.998192e+16 5.235361 -1.539690e+16 7.730919e+15 -4.498186e+16 -4.192368e+16 -1.931855e+16 -2.752214e+16  1.440154e+16 -8.203592e+15 -8.876437e+16  -1.755516e+00 -1.622446e-01     256     39    -52
-52.035566 -28.695902 19.268532 8.451504e+16 5.251323 -1.567128e+16 1.260453e+16 -3.838019e+16 -4.451211e+16 -2.316673e+16 -3.382372e+16  1.068839e+16 -1.065699e+16 -1.015026e+17  -1.002946e+00 -1.053017e-01     258     44    -58
-50.316193 -28.425119 21.258689 9.580204e+16 5.287616 -1.545123e+16 1.962422e+13 -5.295048e+16 -4.917066e+16 -2.199238e+16 -3.788349e+16  1.128717e+16 -1.589111e+16 -1.090465e+17  -7.102824e-01 -1.035079e-01     255     35    -54
-55.517493 -30.084286 14.398220 1.028761e+17 5.308243 -1.777845e+16 1.592349e+16 -5.153530e+16 -4.863518e+16 -2.815251e+16 -4.344217e+16  5.193004e+15 -1.528966e+16 -1.202299e+17  -3.396415e-01 -4.319230e-02     253     40    -54
-54.889085 -24.984287 20.126629 9.034005e+16 5.270620 -1.566541e+16 3.877649e+15 -5.669409e+16 -4.328489e+16 -2.111472e+16 -3.112666e+16  1.215823e+16 -1.001194e+16 -9.552626e+16  -1.214374e+00 -1.272763e-01     249     32    -50
-59.197099 -25.136726 15.666175 8.978233e+16 5.268827 -1.705800e+16 1.239383e+16 -5.453541e+16 -4.354764e+16 -2.010917e+16 -3.125904e+16  1.228860e+16 -1.114987e+16 -9.491584e+16  -1.102130e+00 -1.294684e-01     253     37    -48
-52.254607 -28.746930 18.998463 8.835015e+16 5.264172 -1.703569e+16 1.088595e+16 -4.586023e+16 -4.501014e+16 -2.098151e+16 -3.543400e+16  9.576147e+15 -1.445249e+16 -1.014256e+17  -6.625950e-01 -9.441544e-02     258     41    -53
-48.632462 -33.585937 17.781601 1.154496e+17 5.341628 -1.822568e+16 1.022392e+16 -4.793371e+16 -5.626278e+16 -3.335029e+16 -5.440672e+16  1.856054e+15 -2.105643e+16 -1.440198e+17  -8.814662e-02 -1.288749e-02     253     41    -60
-53.282099 -27.167675 19.550226 8.800606e+16 5.263042 -1.504756e+16 3.975372e+15 -5.399855e+16 -4.110447e+16 -2.024971e+16 -3.321656e+16  7.887917e+15 -1.296685e+16 -9.457074e+16  -6.083141e-01 -8.340758e-02     249     32    -50
-52.029929 -29.129667 18.840404 8.627218e+16 5.257281 -1.615454e+16 1.079470e+16 -4.283610e+16 -4.416893e+16 -2.173441e+16 -3.509224e+16  9.076685e+15 -1.335784e+16 -1.009956e+17  -6.795027e-01 -8.987211e-02     258     42    -55
-61.515074 -25.552839 12.932087 8.481175e+16 5.252337 -1.516315e+16 1.349857e+16 -5.073347e+16 -4.138947e+16 -1.882282e+16 -3.011712e+16  1.127234e+16 -1.129430e+16 -9.032941e+16  -9.980557e-01 -1.247915e-01     255     38    -48
-50.086165 -31.713418 18.200417 9.062615e+16 5.271536 -1.455603e+16 1.068060e+16 -3.681455e+16 -4.680428e+16 -2.613555e+16 -4.028955e+16  6.514736e+15 -1.415400e+16 -1.132294e+17  -4.602753e-01 -5.753574e-02     257     43    -61
-62.178773 -24.528294 13.292933 8.857559e+16 5.264909 -1.772474e+16 1.724360e+16 -5.785331e+16 -3.831917e+16 -1.864393e+16 -3.007487e+16  8.244297e+15 -1.143094e+16 -8.703797e+16  -7.212267e-01 -9.472069e-02     245     32    -44
-51.814361 -26.168629 22.017010 8.948041e+16 5.267852 -1.559461e+16 1.046423e+15 -5.324452e+16 -4.470597e+16 -2.075105e+16 -3.235792e+16  1.234804e+16 -1.160688e+16 -9.781494e+16  -1.063856e+00 -1.262388e-01     252     33    -52
-50.330353 -29.863677 19.805970 9.313348e+16 5.279437 -1.637927e+16 8.966331e+15 -4.406607e+16 -4.895182e+16 -2.371237e+16 -3.885041e+16  1.010141e+16 -1.513804e+16 -1.115146e+17  -6.672866e-01 -9.058375e-02     258     41    -57
-51.279282 -27.032854 21.687864 8.966932e+16 5.268463 -1.527006e+16 9.433167e+14 -5.127440e+16 -4.573953e+16 -2.089858e+16 -3.359277e+16  1.214676e+16 -1.269419e+16 -1.002309e+17  -9.568751e-01 -1.211878e-01     254     34    -53
-52.800160 -30.365954 16.833885 9.456073e+16 5.283841 -1.503861e+16 8.220500e+15 -4.695480e+16 -4.778691e+16 -2.407604e+16 -4.024490e+16  7.542016e+15 -1.616886e+16 -1.121078e+17  -4.664531e-01 -6.727465e-02     256     40    -56
-55.996269 -28.727364 15.276367 9.295595e+16 5.278885 -1.538228e+16 1.071981e+16 -4.924668e+16 -4.590314e+16 -2.383394e+16 -3.737054e+16  8.532605e+15 -1.353660e+16 -1.071076e+17  -6.303359e-01 -7.966385e-02     254     39    -54
-46.844625 -28.635061 24.520315 8.464922e+16 5.251782 -1.734230e+16 5.828981e+15 -3.986311e+16 -4.338738e+16 -2.451226e+16 -3.361401e+16  9.773366e+15 -9.101749e+15 -1.015137e+17  -1.073790e+00 -9.627637e-02     252     39    -58
-54.354685 -31.549160 14.096155 1.039308e+17 5.311196 -1.651534e+16 1.555181e+16 -4.773850e+16 -5.025262e+16 -2.895578e+16 -4.610971e+16  4.142901e+15 -1.715393e+16 -1.253181e+17  -2.415132e-01 -3.305908e-02     255     42    -57
-48.941436 -32.562917 18.495647 1.032339e+17 5.309248 -1.604794e+16 6.135196e+15 -4.549248e+16 -5.127799e+16 -2.902551e+16 -4.713254e+16  4.145446e+15 -1.810704e+16 -1.274360e+17  -2.289412e-01 -3.252962e-02     253     39    -60
-60.040016 -21.121610 18.838374 6.001573e+16 5.152210 -1.258472e+16 8.564190e+15 -3.722758e+16 -3.279551e+16 -1.068093e+16 -1.721163e+16  1.558388e+16 -6.530700e+15 -6.068808e+16  -2.386249e+00 -2.567865e-01     263     42    -48
-53.334278 -28.861287 17.804435 8.821404e+16 5.263725 -1.489631e+16 5.725791e+15 -5.034393e+16 -4.338597e+16 -1.933534e+16 -3.556627e+16  7.819700e+15 -1.623093e+16 -9.828759e+16  -4.817777e-01 -7.955939e-02     255     36    -51
-48.679538 -29.865677 21.454785 8.338174e+16 5.247414 -1.358728e+16 2.422011e+15 -4.026680e+16 -4.462375e+16 -2.056209e+16 -3.472735e+16  9.896393e+15 -1.416526e+16 -9.991319e+16  -6.986380e-01 -9.904991e-02     258     39    -57
-52.126470 -25.512378 22.361152 7.883511e+16 5.231180 -1.586804e+16 4.628558e+15 -4.754088e+16 -4.064281e+16 -1.559157e+16 -2.772485e+16  1.291796e+16 -1.213327e+16 -8.395923e+16  -1.064673e+00 -1.538600e-01     258     36    -49
-50.587614 -31.130913 18.281474 1.109020e+17 5.329993 -1.611054e+16 1.201820e+15 -6.075271e+16 -5.194119e+16 -2.708004e+16 -4.837063e+16  3.570559e+15 -2.129059e+16 -1.273919e+17  -1.677060e-01 -2.802816e-02     249     33    -54
-64.825158 -22.484733 12.690109 7.354513e+16 5.211069 -1.563033e+16 1.595403e+16 -4.655987e+16 -3.468023e+16 -1.532489e+16 -2.270368e+16  1.197655e+16 -7.378784e+15 -7.270880e+16  -1.623106e+00 -1.647194e-01     254     39    -45
-47.801254 -24.900891 27.297855 8.900141e+16 5.266298 -1.699550e+16 -3.077315e+15 -5.630902e+16 -4.372614e+16 -1.863635e+16 -3.030999e+16  1.341614e+16 -1.167364e+16 -9.267249e+16  -1.149268e+00 -1.447695e-01     253     31    -50
-47.757381 -33.564836 18.677782 1.051295e+17 5.314516 -1.487838e+16 8.912986e+14 -4.724393e+16 -5.067823e+16 -2.943824e+16 -4.947252e+16  1.205706e+15 -2.003428e+16 -1.295890e+17  -6.018218e-02 -9.304081e-03     251     36    -60
-46.730239 -30.656139 22.613622 1.003504e+17 5.301046 -1.655261e+16 -1.119307e+15 -4.982138e+16 -4.962112e+16 -2.721230e+16 -4.289310e+16  6.728021e+15 -1.568080e+16 -1.197265e+17  -4.290610e-01 -5.619491e-02     251     35    -58
-47.339263 -29.737215 22.923522 9.572167e+16 5.287374 -1.800756e+16 3.499772e+15 -4.916743e+16 -4.692972e+16 -2.554235e+16 -3.962470e+16  7.305022e+15 -1.408234e+16 -1.120968e+17  -5.187362e-01 -6.516710e-02     251     36    -56
-47.436369 -29.764991 22.798640 1.062366e+17 5.317549 -1.532201e+16 -6.378839e+15 -6.359914e+16 -4.874542e+16 -2.333805e+16 -4.402649e+16  4.718925e+15 -2.068844e+16 -1.161100e+17  -2.280948e-01 -4.064187e-02     249     29    -53
-54.023676 -30.847834 15.128491 1.038478e+17 5.310965 -1.824080e+16 1.365935e+16 -5.687816e+16 -4.556981e+16 -2.658084e+16 -4.498527e+16  5.845400e+14 -1.840442e+16 -1.171359e+17  -3.176084e-02 -4.990271e-03     247     35    -51
-47.455048 -30.509322 22.035629 9.636587e+16 5.289316 -1.857071e+16 1.109082e+16 -4.208485e+16 -5.053473e+16 -2.581271e+16 -4.101119e+16  9.523546e+15 -1.519847e+16 -1.173586e+17  -6.266120e-01 -8.114909e-02     257     43    -59
-48.226207 -31.185873 20.587920 9.625358e+16 5.288978 -1.601891e+16 3.265478e+15 -4.625011e+16 -4.779057e+16 -2.614240e+16 -4.196576e+16  5.824815e+15 -1.582335e+16 -1.158987e+17  -3.681151e-01 -5.025780e-02     252     37    -58
-48.298812 -30.741239 20.959949 1.032821e+17 5.309383 -1.750180e+16 3.249043e+15 -5.035162e+16 -5.048766e+16 -2.909569e+16 -4.435081e+16  6.136851e+15 -1.525511e+16 -1.239342e+17  -4.022817e-01 -4.951703e-02     250     36    -58
-46.166848 -30.392929 23.440223 9.429960e+16 5.283040 -1.745372e+16 3.117877e+15 -4.383562e+16 -4.721775e+16 -2.733266e+16 -3.991091e+16  7.306843e+15 -1.257825e+16 -1.144613e+17  -5.809111e-01 -6.383679e-02     251     37    -59
-46.462042 -32.192462 21.345496 9.368328e+16 5.281141 -1.655778e+16 7.608408e+15 -3.869313e+16 -4.788704e+16 -2.666373e+16 -4.216145e+16  5.725587e+15 -1.549772e+16 -1.167122e+17  -3.694470e-01 -4.905731e-02     255     41    -61
-49.373451 -23.900209 26.726339 8.929269e+16 5.267244 -1.694899e+16 -9.464539e+14 -5.874149e+16 -4.088953e+16 -2.091199e+16 -2.909882e+16  1.179071e+16 -8.186834e+15 -9.090034e+16  -1.440204e+00 -1.297103e-01     247     29    -50
-53.086272 -29.955269 16.958459 9.665222e+16 5.290175 -1.663057e+16 1.117856e+16 -4.728756e+16 -4.767927e+16 -2.648354e+16 -4.055117e+16  7.128105e+15 -1.406762e+16 -1.147140e+17  -5.067028e-01 -6.213807e-02     254     40    -56
-54.212149 -25.212208 20.575642 7.861976e+16 5.230388 -1.603846e+16 8.095038e+15 -4.598460e+16 -4.153353e+16 -1.567868e+16 -2.734563e+16  1.418790e+16 -1.166695e+16 -8.455785e+16  -1.216077e+00 -1.677893e-01     260     40    -49
-52.769375 -26.493129 20.737496 8.839154e+16 5.264307 -1.776219e+16 8.390272e+15 -4.962286e+16 -4.423154e+16 -2.169533e+16 -3.243464e+16  1.179691e+16 -1.073930e+16 -9.836151e+16  -1.098479e+00 -1.199342e-01     254     38    -52
-54.599223 -27.272952 18.127825 8.721579e+16 5.260430 -1.782884e+16 1.353616e+16 -4.651141e+16 -4.278713e+16 -2.249180e+16 -3.309793e+16  9.689202e+15 -1.060613e+16 -9.837686e+16  -9.135473e-01 -9.849066e-02     255     41    -52
-52.675547 -27.420459 19.903994 9.077006e+16 5.271995 -1.887609e+16 1.293271e+16 -4.809771e+16 -4.681317e+16 -2.091002e+16 -3.458984e+16  1.222333e+16 -1.367983e+16 -1.023130e+17  -8.935295e-01 -1.194699e-01     259     42    -52
-47.680400 -31.290792 21.028808 9.260756e+16 5.277798 -1.683094e+16 7.521105e+15 -4.343495e+16 -4.765823e+16 -2.292705e+16 -4.049772e+16  7.160514e+15 -1.757067e+16 -1.110830e+17  -4.075266e-01 -6.446093e-02     257     41    -57
-58.672000 -25.857428 15.470572 9.827677e+16 5.295001 -1.556917e+16 8.279928e+15 -6.364948e+16 -4.534143e+16 -2.076055e+16 -3.528884e+16  1.005259e+16 -1.452828e+16 -1.013908e+17  -6.919326e-01 -9.914697e-02     246     30    -48
-52.825312 -27.658582 19.516106 8.520672e+16 5.253683 -1.720428e+16 8.945111e+15 -4.940819e+16 -4.084077e+16 -1.932751e+16 -3.278356e+16  8.057204e+15 -1.345605e+16 -9.295184e+16  -5.987791e-01 -8.668149e-02     253     37    -49
-52.199391 -28.688058 19.112551 9.129860e+16 5.273676 -1.576415e+16 5.101141e+15 -5.116858e+16 -4.559678e+16 -2.057622e+16 -3.653331e+16  9.063472e+15 -1.595709e+16 -1.027063e+17  -5.679901e-01 -8.824649e-02     255     36    -52
-59.855557 -25.752891 14.391553 8.276217e+16 5.245255 -1.571750e+16 1.394151e+16 -4.770801e+16 -4.075595e+16 -1.925970e+16 -2.961066e+16  1.114529e+16 -1.035096e+16 -8.962630e+16  -1.076740e+00 -1.243529e-01     256     40    -50
-57.876201 -27.135845 14.987954 7.986576e+16 5.234940 -1.517853e+16 1.390951e+16 -4.357013e+16 -3.984642e+16 -1.874881e+16 -3.022132e+16  9.625095e+15 -1.147251e+16 -8.881655e+16  -8.389704e-01 -1.083705e-01     258     42    -51
-52.216792 -29.776835 18.006372 9.034983e+16 5.270652 -1.518018e+16 8.134716e+15 -4.437142e+16 -4.585369e+16 -2.393371e+16 -3.763708e+16  8.216605e+15 -1.370337e+16 -1.074245e+17  -5.996046e-01 -7.648727e-02     255     40    -56
-51.186386 -27.644357 21.169258 9.383392e+16 5.281607 -1.718822e+16 4.362603e+15 -5.341333e+16 -4.554024e+16 -2.343887e+16 -3.602451e+16  9.515728e+15 -1.258564e+16 -1.050036e+17  -7.560782e-01 -9.062286e-02     251     34    -53
-48.924175 -30.133585 20.942240 9.882774e+16 5.296619 -1.738923e+16 3.799940e+15 -5.219894e+16 -4.876108e+16 -2.409943e+16 -4.156785e+16  7.193232e+15 -1.746842e+16 -1.144284e+17  -4.117850e-01 -6.286232e-02     254     36    -54
-63.138415 -19.231159 17.630426 7.905068e+16 5.231970 -1.630610e+16 1.008385e+16 -5.722857e+16 -3.717807e+16 -1.210684e+16 -2.045212e+16  1.672595e+16 -8.345278e+15 -6.973703e+16  -2.004241e+00 -2.398432e-01     251     31    -41
-52.788215 -29.928972 17.282813 1.042587e+17 5.312108 -1.715952e+16 8.232755e+15 -5.611371e+16 -4.763232e+16 -2.904196e+16 -4.369050e+16  3.941818e+15 -1.464854e+16 -1.203648e+17  -2.690929e-01 -3.274893e-02     246     34    -54
-54.482423 -24.217388 21.300189 7.998355e+16 5.235367 -1.462575e+16 3.096910e+15 -5.160905e+16 -3.883337e+16 -1.688150e+16 -2.660564e+16  1.222774e+16 -9.724138e+15 -8.232050e+16  -1.257462e+00 -1.485382e-01     251     32    -48
-57.286216 -24.913652 17.800132 7.998025e+16 5.235355 -1.471297e+16 8.009769e+15 -4.795070e+16 -3.912621e+16 -1.957687e+16 -2.753009e+16  1.159612e+16 -7.953229e+15 -8.623318e+16  -1.458039e+00 -1.344740e-01     251     35    -50
-54.841165 -21.195618 23.963218 8.090671e+16 5.238690 -1.625017e+16 2.692239e+15 -5.770598e+16 -3.856485e+16 -1.270943e+16 -2.317592e+16  1.538893e+16 -1.046650e+16 -7.445020e+16  -1.470304e+00 -2.067010e-01     253     30    -43
-58.799780 -25.187456 16.012764 8.550564e+16 5.254697 -1.687507e+16 1.106449e+16 -5.467121e+16 -4.177114e+16 -1.477857e+16 -2.982761e+16  1.194353e+16 -1.504904e+16 -8.637732e+16  -7.936407e-01 -1.382716e-01     257     37    -45
-49.421139 -25.678311 24.900549 8.290253e+16 5.245745 -1.575280e+16 1.514994e+14 -4.879528e+16 -4.150585e+16 -2.006201e+16 -2.927760e+16  1.222825e+16 -9.215591e+15 -9.084545e+16  -1.326909e+00 -1.346050e-01     252     33    -53
-47.000531 -28.092969 24.906500 9.763007e+16 5.293089 -1.714925e+16 -2.969226e+15 -5.481844e+16 -4.881164e+16 -2.327844e+16 -3.797311e+16  1.083853e+16 -1.469467e+16 -1.100632e+17  -7.375823e-01 -9.847551e-02     253     33    -54
-47.199793 -31.521414 21.278793 9.207735e+16 5.276135 -1.651359e+16 7.927355e+15 -4.117987e+16 -4.804835e+16 -2.338629e+16 -4.056008e+16  7.488274e+15 -1.717379e+16 -1.119947e+17  -4.360293e-01 -6.686274e-02     258     41    -58
-49.575442 -28.912578 21.511981 9.532322e+16 5.286166 -1.699872e+16 4.417399e+15 -4.838119e+16 -4.906424e+16 -2.469814e+16 -3.836850e+16  1.069574e+16 -1.367036e+16 -1.121309e+17  -7.824038e-01 -9.538622e-02     255     38    -56
-63.941169 -24.644406 11.414425 8.106060e+16 5.239240 -1.623766e+16 1.656580e+16 -5.094156e+16 -3.925367e+16 -1.400961e+16 -2.769648e+16  1.155719e+16 -1.368687e+16 -8.095976e+16  -8.443998e-01 -1.427523e-01     259     41    -45
-64.532201 -25.218399 10.249400 8.671727e+16 5.258770 -1.501389e+16 1.462978e+16 -5.660175e+16 -4.047176e+16 -1.528665e+16 -3.040128e+16  1.007048e+16 -1.511463e+16 -8.615968e+16  -6.662736e-01 -1.168816e-01     251     34    -44
-52.138915 -28.201057 19.660028 8.938549e+16 5.267545 -1.547560e+16 4.906838e+15 -4.869183e+16 -4.547299e+16 -2.148813e+16 -3.510592e+16  1.036706e+16 -1.361779e+16 -1.020670e+17  -7.612882e-01 -1.015711e-01     255     37    -53
-49.960796 -31.425933 18.613271 9.683778e+16 5.290730 -1.499564e+16 2.652180e+15 -5.143230e+16 -4.578496e+16 -2.402787e+16 -4.263531e+16  3.149646e+15 -1.860745e+16 -1.124481e+17  -1.692680e-01 -2.800977e-02     251     34    -54
-49.100364 -30.342331 20.557304 9.231946e+16 5.276895 -1.745849e+16 8.754385e+15 -4.657757e+16 -4.760729e+16 -2.064747e+16 -3.912571e+16  8.481583e+15 -1.847824e+16 -1.073805e+17  -4.590038e-01 -7.898627e-02     259     41    -54
-47.975873 -34.615397 17.408730 1.131190e+17 5.335724 -1.614886e+16 7.039814e+15 -4.388919e+16 -5.516138e+16 -3.365214e+16 -5.494091e+16  2.204702e+14 -2.128877e+16 -1.437544e+17  -1.035618e-02 -1.533659e-03     252     40    -63
-57.132410 -27.017151 15.850438 8.875708e+16 5.265502 -1.754061e+16 1.701910e+16 -4.665927e+16 -4.462457e+16 -2.168665e+16 -3.340647e+16  1.121810e+16 -1.171982e+16 -9.971769e+16  -9.571906e-01 -1.124986e-01     259     44    -53
-51.065944 -31.333713 17.600343 1.041345e+17 5.311763 -1.590354e+16 6.649415e+15 -4.821547e+16 -5.212796e+16 -2.911229e+16 -4.575090e+16  6.377053e+15 -1.663861e+16 -1.269911e+17  -3.832683e-01 -5.021651e-02     254     39    -58
-60.719364 -25.711376 13.569261 8.158749e+16 5.241116 -1.597429e+16 1.465874e+16 -4.908310e+16 -4.071043e+16 -1.513057e+16 -2.915550e+16  1.155493e+16 -1.402494e+16 -8.499650e+16  -8.238844e-01 -1.359459e-01     261     42    -47
-52.128977 -27.718965 20.152058 7.482073e+16 5.216048 -1.481292e+16 1.375248e+16 -3.714015e+16 -4.125650e+16 -1.523621e+16 -2.883705e+16  1.241946e+16 -1.360084e+16 -8.532976e+16  -9.131388e-01 -1.455466e-01     267     47    -55
-56.275260 -27.824315 15.900424 8.250097e+16 5.244339 -1.504874e+16 2.052644e+16 -4.045932e+16 -4.385748e+16 -1.729767e+16 -3.204511e+16  1.181238e+16 -1.474744e+16 -9.320025e+16  -8.009782e-01 -1.267419e-01     270     52    -56
-57.383458 -22.959499 19.657043 8.026656e+16 5.236390 -1.558240e+16 6.194666e+15 -5.200494e+16 -4.116397e+16 -1.451718e+16 -2.522190e+16  1.594207e+16 -1.070472e+16 -8.090305e+16  -1.489256e+00 -1.970515e-01     257     35    -46
-54.714831 -24.948330 20.336838 8.950177e+16 5.267921 -1.696834e+16 6.979879e+15 -5.277030e+16 -4.339303e+16 -2.364209e+16 -3.078326e+16  1.260977e+16 -7.141172e+15 -9.781837e+16  -1.765785e+00 -1.289101e-01     249     34    -52
-47.812356 -30.072458 22.115186 8.544606e+16 5.254495 -1.693354e+16 1.794537e+16 -3.384287e+16 -4.606801e+16 -2.202897e+16 -3.581936e+16  1.024865e+16 -1.379039e+16 -1.039163e+17  -7.431735e-01 -9.862406e-02      42     48   -119
-51.792840 -23.703707 24.503454 8.158388e+16 5.241103 -1.881876e+16 7.337159e+15 -4.917573e+16 -4.110935e+16 -1.837347e+16 -2.641734e+16  1.469202e+16 -8.043870e+15 -8.590016e+16  -1.826486e+00 -1.710360e-01     255     37    -49
-47.445833 -28.544276 24.009891 9.236516e+16 5.277039 -1.690041e+16 6.509832e+13 -5.128399e+16 -4.496547e+16 -2.326052e+16 -3.657667e+16  8.388800e+15 -1.331615e+16 -1.048027e+17  -6.299719e-01 -8.004376e-02     251     33    -54
-50.590473 -29.988549 19.420978 9.390911e+16 5.281838 -1.822006e+16 1.100485e+16 -4.752944e+16 -4.666997e+16 -2.302731e+16 -3.935962e+16  7.310351e+15 -1.633231e+16 -1.090569e+17  -4.476007e-01 -6.703246e-02     256     40    -54
-55.123938 -27.063327 17.812736 8.058918e+16 5.237551 -1.525143e+16 1.038790e+16 -4.372575e+16 -4.140927e+16 -1.898669e+16 -3.033933e+16  1.106994e+16 -1.135264e+16 -9.073529e+16  -9.750983e-01 -1.220026e-01     258     41    -52
-52.337132 -28.148261 19.514607 8.583844e+16 5.255821 -1.528480e+16 6.005070e+15 -4.597318e+16 -4.270849e+16 -2.244629e+16 -3.365036e+16  9.058128e+15 -1.120407e+16 -9.880514e+16  -8.084678e-01 -9.167668e-02     252     37    -54
-54.160254 -25.107677 20.732069 7.948130e+16 5.233543 -1.619853e+16 6.908565e+15 -4.924187e+16 -3.838239e+16 -1.743886e+16 -2.751638e+16  1.086601e+16 -1.007752e+16 -8.333763e+16  -1.078243e+00 -1.303854e-01     252     35    -48
-46.059021 -33.194117 20.746862 1.096536e+17 5.326715 -1.681678e+16 2.302149e+15 -4.257266e+16 -5.515385e+16 -3.366948e+16 -5.092996e+16  4.223893e+15 -1.726048e+16 -1.397533e+17  -2.447147e-01 -3.022393e-02     251     38    -64
-62.301346 -23.941645 13.757009 7.902624e+16 5.231881 -1.619282e+16 1.750458e+16 -4.506139e+16 -3.935271e+16 -1.854560e+16 -2.612285e+16  1.322985e+16 -7.577246e+15 -8.402116e+16  -1.745998e+00 -1.574586e-01     259     44    -50
-58.393446 -25.684266 15.922288 8.384413e+16 5.249015 -1.444352e+16 8.116463e+15 -5.145626e+16 -4.118183e+16 -1.809543e+16 -2.987763e+16  1.130421e+16 -1.178220e+16 -8.915488e+16  -9.594311e-01 -1.267929e-01     253     35    -49
-53.705750 -28.481424 17.812826 9.407166e+16 5.282339 -1.474974e+16 4.568442e+15 -5.120418e+16 -4.745349e+16 -2.320122e+16 -3.739942e+16  1.005407e+16 -1.419820e+16 -1.080541e+17  -7.081233e-01 -9.304664e-02     254     36    -54
-47.827113 -34.239040 17.933847 1.082346e+17 5.322944 -1.690058e+16 1.140183e+16 -4.091396e+16 -5.333056e+16 -3.197530e+16 -5.198280e+16  1.347763e+15 -2.000750e+16 -1.372887e+17  -6.736289e-02 -9.817000e-03     254     42    -62
-50.098594 -33.428196 16.473210 1.003847e+17 5.301145 -1.616249e+16 1.293446e+16 -4.155840e+16 -4.857439e+16 -2.880625e+16 -4.713765e+16  1.436739e+15 -1.833140e+16 -1.245183e+17  -7.837585e-02 -1.153838e-02     255     42    -60
-46.079478 -32.509733 21.410788 1.010259e+17 5.302989 -1.770471e+16 4.727615e+15 -4.543317e+16 -4.927944e+16 -2.848584e+16 -4.591720e+16  3.362246e+15 -1.743136e+16 -1.236825e+17  -1.928849e-01 -2.718450e-02     251     38    -59
-56.492517 -25.778323 17.729161 8.292442e+16 5.245822 -1.588451e+16 9.564371e+15 -4.874547e+16 -4.228779e+16 -1.757280e+16 -2.962395e+16  1.266384e+16 -1.205116e+16 -8.948454e+16  -1.050840e+00 -1.415198e-01     258     39    -49
-53.180533 -26.577475 20.241992 8.240163e+16 5.243991 -1.547969e+16 5.573968e+15 -4.827733e+16 -4.237590e+16 -1.701793e+16 -3.035525e+16  1.202065e+16 -1.333732e+16 -8.974908e+16  -9.012795e-01 -1.339362e-01     258     37    -50
