0.000000e+00     -6.239227e-06     5.023525e-06     7.647907e-07
3.000000e-01     -6.661608e-06     2.269725e-06     1.631275e-06
6.000000e-01     -4.600024e-07     -8.050538e-06     -1.059475e-06
9.000000e-01     4.117883e-06     -4.137309e-06     -7.325601e-07
1.200000e+00     -2.453440e-06     -3.276389e-06     3.149040e-07
1.500000e+00     -8.460308e-06     -3.023823e-06     -6.755752e-07
1.800000e+00     1.346103e-06     -5.370159e-06     6.129614e-07
2.100000e+00     -1.331129e-06     -7.484855e-06     2.840061e-07
2.400000e+00     -8.180969e-06     7.605927e-07     -1.093913e-06
2.700000e+00     -3.058841e-06     2.377821e-06     8.580814e-08
3.000000e+00     2.614324e-08     -1.619601e-06     -4.649827e-08
3.300000e+00     -4.241030e-06     -3.056596e-06     -6.407835e-07
3.600000e+00     -1.783547e-06     1.702510e-06     -1.053676e-06
3.900000e+00     -2.539365e-06     2.152078e-06     2.597391e-07
4.200000e+00     -5.257292e-06     -7.843203e-06     -3.099121e-07
4.500000e+00     5.615054e-07     -3.070784e-06     -1.399536e-06
4.800000e+00     -3.150755e-06     -3.923199e-06     -2.099601e-06
5.100000e+00     -3.299157e-06     -4.567791e-06     -1.050912e-06
5.400000e+00     -3.851169e-06     -3.782955e-07     8.858580e-08
5.700000e+00     -3.144509e-06     2.455559e-08     5.245812e-07
6.000000e+00     5.954621e-07     -5.666732e-06     1.334433e-06
6.300000e+00     5.327102e-06     -1.068702e-05     1.285320e-06
6.600000e+00     -4.723776e-06     -2.748210e-06     1.540969e-06
6.900000e+00     -1.112899e-05     1.754798e-06     -2.082877e-07
7.200000e+00     -4.686184e-06     -2.014120e-06     -1.756420e-06
7.500000e+00     -3.827599e-06     -6.107957e-07     -1.957138e-06
7.800000e+00     -1.676596e-06     1.546497e-06     -5.517843e-07
8.100000e+00     6.192533e-06     1.779694e-06     1.394298e-07
8.400000e+00     1.094008e-05     -7.138215e-06     1.577221e-06
8.700000e+00     3.449684e-06     -7.722355e-06     3.835645e-07
9.000000e+00     -6.090870e-06     -3.855071e-06     -3.476980e-07
9.300000e+00     -3.349885e-06     -5.319399e-06     -2.758745e-07
9.600000e+00     -4.535731e-06     -6.146689e-06     3.412918e-07
9.900000e+00     -6.645744e-06     -1.338015e-06     -7.123888e-07
1.020000e+01     -5.021945e-06     -2.114052e-06     -1.092292e-06
1.050000e+01     2.394653e-06     -2.745538e-06     5.542250e-08
1.080000e+01     3.422968e-06     -1.161252e-06     3.087753e-07
1.110000e+01     2.605063e-06     -1.017050e-06     3.684313e-07
1.140000e+01     -4.133877e-07     -8.325961e-07     -1.134630e-07
1.170000e+01     3.273222e-06     2.039305e-07     -3.913846e-07
1.200000e+01     8.071229e-07     -1.058802e-06     -1.533800e-06
1.230000e+01     -6.415358e-06     -3.900021e-06     -7.300961e-07
1.260000e+01     -7.777787e-06     -7.754943e-07     -1.380022e-06
1.290000e+01     -4.795060e-06     -3.294258e-06     -3.618843e-07
1.320000e+01     -5.517682e-06     -7.641189e-06     -9.996574e-08
1.350000e+01     -2.459579e-06     -1.288033e-06     -1.055175e-06
1.380000e+01     1.769019e-06     -3.485717e-07     5.556697e-08
1.410000e+01     -1.376036e-06     -2.027131e-06     4.866842e-07
1.440000e+01     1.863562e-06     -1.344664e-06     5.335328e-07
1.470000e+01     3.535690e-06     -2.299478e-06     6.951260e-07
1.500000e+01     1.911997e-07     -5.859348e-06     -1.202380e-07
1.530000e+01     2.159816e-06     -4.935043e-06     3.411411e-07
1.560000e+01     6.006714e-06     -5.478360e-06     9.829521e-07
1.590000e+01     1.334340e-06     -4.863357e-06     1.073996e-06
1.620000e+01     8.620548e-07     -4.306151e-06     -6.002664e-07
1.650000e+01     7.983164e-07     -1.474705e-06     -1.948346e-06
1.680000e+01     5.961999e-06     -8.480017e-07     -1.642152e-06
1.710000e+01     4.813102e-06     -6.239060e-06     -4.985113e-07
1.740000e+01     -4.579347e-06     -7.863817e-06     -1.426883e-06
1.770000e+01     1.544849e-06     -9.206799e-07     -1.028662e-06
1.800000e+01     9.494080e-06     -3.111439e-06     -1.107964e-07
1.830000e+01     9.279799e-06     -6.408837e-06     -4.704271e-07
1.860000e+01     3.283787e-06     -5.922695e-07     2.183222e-07
1.890000e+01     2.641052e-06     2.360558e-06     4.946799e-07
1.920000e+01     3.292853e-06     -3.428602e-06     6.385387e-07
1.950000e+01     -1.664001e-06     -3.998767e-06     1.939046e-07
1.980000e+01     9.305178e-07     4.590537e-06     -2.837109e-07
2.010000e+01     3.229395e-06     1.082573e-07     -2.632361e-07
2.040000e+01     6.199465e-06     -6.001934e-06     4.154737e-07
2.070000e+01     7.850643e-06     -5.239694e-06     1.177849e-06
2.100000e+01     8.874324e-06     -5.954436e-06     1.246663e-06
2.130000e+01     8.303547e-06     -1.758359e-06     -4.737403e-08
2.160000e+01     7.369132e-07     -5.064870e-08     1.038846e-06
2.190000e+01     -2.023674e-06     5.584225e-07     6.202995e-07
2.220000e+01     3.051909e-07     8.822351e-07     1.002843e-06
2.250000e+01     1.885101e-06     -2.007441e-06     7.021168e-08
2.280000e+01     1.699724e-06     -6.133703e-06     -4.329340e-07
2.310000e+01     1.198021e-06     -2.985441e-06     -8.390221e-07
2.340000e+01     -2.071150e-06     2.418160e-06     4.845393e-07
2.370000e+01     -6.670714e-07     6.981405e-06     2.294860e-06
2.400000e+01     9.076669e-06     8.604587e-06     6.731067e-06
2.430000e+01     1.032944e-05     5.326522e-06     1.933618e-05
2.460000e+01     8.019053e-06     2.709687e-05     1.010947e-05
2.490000e+01     2.045298e-05     3.370756e-05     3.810520e-06
2.520000e+01     -5.127420e-06     -1.748811e-05     1.302987e-05
2.550000e+01     -6.327923e-06     -1.380768e-05     -1.764701e-05
2.580000e+01     3.114232e-05     5.227040e-06     -2.919196e-05
2.610000e+01     -5.120406e-05     -5.178064e-05     5.038824e-05
2.640000e+01     -2.915384e-05     3.704536e-05     4.339285e-05
2.670000e+01     1.406523e-04     1.893479e-04     -5.697891e-05
2.700000e+01     -4.666038e-05     -6.670924e-05     6.537290e-06
2.730000e+01     -1.534754e-04     -2.356782e-04     4.145551e-05
2.760000e+01     2.166446e-04     1.108795e-04     -4.575017e-05
2.790000e+01     9.152095e-05     1.845694e-04     -9.108955e-05
2.820000e+01     -2.845723e-04     -1.304707e-04     6.380816e-06
2.850000e+01     -5.896192e-05     -2.812849e-04     9.649753e-05
2.880000e+01     2.827518e-04     9.852277e-05     -8.083417e-05
2.910000e+01     6.829281e-05     2.222954e-04     -7.327724e-05
2.940000e+01     -2.576569e-04     -1.469997e-04     1.042588e-05
2.970000e+01     1.621848e-04     -1.267941e-04     -1.271898e-05
3.000000e+01     1.997004e-04     7.410399e-06     2.310471e-05
3.030000e+01     -3.298141e-04     7.184734e-05     -1.809649e-05
3.060000e+01     1.221763e-05     -1.540265e-05     -2.665725e-05
3.090000e+01     3.074470e-04     1.268370e-05     9.265808e-06
3.120000e+01     -7.858013e-05     3.015970e-05     1.929467e-05
3.150000e+01     -1.437271e-04     -2.178229e-04     3.873304e-06
3.180000e+01     1.311746e-04     -1.214037e-05     -4.777383e-05
3.210000e+01     1.148376e-04     1.467893e-04     -1.842088e-05
3.240000e+01     -1.732956e-04     -1.011738e-04     6.772085e-05
3.270000e+01     -1.103641e-04     -3.002818e-05     2.941879e-05
3.300000e+01     3.329777e-04     1.514724e-04     5.839025e-06
3.330000e+01     -2.124763e-04     7.473612e-05     -1.213901e-05
3.360000e+01     7.033732e-06     -1.335967e-04     8.188389e-06
3.390000e+01     1.525111e-04     -1.195728e-04     5.264983e-05
3.420000e+01     -1.109693e-04     2.304887e-04     2.619867e-05
3.450000e+01     -1.859110e-04     7.274406e-05     -4.170025e-05
3.480000e+01     1.247900e-04     -1.459814e-04     2.992093e-05
3.510000e+01     8.771343e-05     -5.365881e-05     2.422254e-05
3.540000e+01     -9.139821e-05     2.517506e-04     -3.891268e-06
3.570000e+01     -1.152289e-04     2.833967e-05     2.607904e-05
3.600000e+01     2.330440e-04     -2.228375e-04     -2.516513e-05
3.630000e+01     1.665923e-04     -4.780327e-05     4.344577e-05
3.660000e+01     -3.708381e-04     2.120019e-04     -3.561683e-05
3.690000e+01     2.026561e-05     5.653234e-05     -5.158518e-05
3.720000e+01     1.408077e-04     -1.827107e-04     -6.209482e-06
3.750000e+01     5.757276e-05     -4.675008e-05     -1.696367e-05
3.780000e+01     1.454894e-05     7.631133e-05     6.255874e-06
3.810000e+01     -1.654231e-04     7.816042e-06     -1.892507e-05
3.840000e+01     2.459414e-04     -5.869329e-05     -2.086382e-05
3.870000e+01     6.144388e-05     -1.194447e-05     2.520092e-05
3.900000e+01     -1.674876e-04     7.360301e-06     -3.280495e-05
3.930000e+01     9.980924e-05     7.202582e-05     -5.912922e-05
3.960000e+01     -4.921629e-05     -1.119518e-04     1.146525e-06
3.990000e+01     1.077434e-05     -6.548151e-05     6.158586e-07
4.020000e+01     1.422461e-04     -8.970811e-06     -1.434762e-05
4.050000e+01     -1.935721e-04     3.188911e-05     -2.976650e-05
4.080000e+01     -6.523084e-05     -8.856979e-05     1.648764e-06
4.110000e+01     1.149271e-04     6.381091e-05     6.596298e-05
4.140000e+01     7.767763e-05     6.930288e-08     -2.066921e-05
4.170000e+01     -3.489268e-05     3.452216e-05     5.693824e-05
4.200000e+01     -2.723584e-04     8.967312e-05     9.412562e-05
4.230000e+01     -6.612612e-05     -7.686216e-05     2.610458e-05
4.260000e+01     1.186813e-04     3.509597e-05     4.929386e-05
4.290000e+01     -8.746060e-05     1.714331e-04     1.316303e-04
4.320000e+01     3.221621e-05     -4.215984e-05     4.599274e-05
4.350000e+01     2.044676e-04     -1.499342e-04     -9.005158e-05
4.380000e+01     -4.320720e-04     9.444313e-05     -1.423608e-04
4.410000e+01     -2.403308e-04     1.315579e-04     -6.962124e-05
4.440000e+01     2.425670e-04     -1.492292e-04     4.677508e-06
4.470000e+01     4.708932e-04     -3.538827e-04     -1.912020e-05
4.500000e+01     7.380774e-06     3.619330e-05     -4.409509e-05
4.530000e+01     -2.549345e-04     2.219881e-04     -1.058823e-04
4.560000e+01     2.671178e-05     6.487637e-05     -3.451169e-05
4.590000e+01     3.426407e-04     1.034015e-04     -3.224632e-05
4.620000e+01     -8.751538e-05     1.264528e-05     -8.105174e-05
4.650000e+01     -2.379026e-04     7.518550e-05     1.158291e-04
4.680000e+01     2.015759e-05     -3.258323e-04     2.356408e-04
4.710000e+01     5.611222e-04     -7.198068e-06     1.625639e-04
4.740000e+01     3.272825e-04     4.030229e-04     6.963084e-05
4.770000e+01     -5.085520e-04     2.952047e-05     2.033007e-05
4.800000e+01     -3.461858e-04     4.743317e-05     1.128448e-04
4.830000e+01     3.892205e-04     -7.614032e-05     1.050788e-04
4.860000e+01     2.923660e-04     -4.383028e-04     -4.039031e-05
4.890000e+01     -2.617778e-04     3.250045e-04     -1.479048e-04
4.920000e+01     1.357009e-04     4.830835e-04     4.929617e-05
4.950000e+01     3.116602e-04     -7.909833e-04     -2.539688e-04
4.980000e+01     8.393934e-04     -2.845965e-04     -1.495170e-04
5.010000e+01     -1.142979e-04     5.206380e-04     -2.068485e-05
5.040000e+01     -7.363183e-04     8.954971e-06     5.914903e-05
5.070000e+01     1.706824e-04     -1.338625e-04     -3.218323e-05
5.100000e+01     5.119355e-04     -1.405953e-04     -1.663734e-05
5.130000e+01     -2.161377e-04     -1.733937e-04     -4.917827e-05
5.160000e+01     -9.606494e-05     5.122537e-04     6.119165e-05
5.190000e+01     -5.482177e-04     9.337544e-06     1.388667e-06
5.220000e+01     -4.941768e-04     -7.429204e-04     2.413707e-06
5.250000e+01     1.569469e-04     4.824052e-04     2.290660e-05
5.280000e+01     3.565330e-06     3.486384e-04     -1.215125e-04
5.310000e+01     -7.645084e-04     -2.614269e-04     -5.828566e-05
5.340000e+01     6.147602e-04     8.095290e-05     -7.126878e-05
5.370000e+01     2.843052e-04     5.257592e-04     -3.676011e-05
5.400000e+01     -1.579427e-04     -3.284359e-04     -9.009355e-05
5.430000e+01     2.320604e-04     -1.012539e-04     -2.739298e-05
5.460000e+01     -5.318364e-04     1.554191e-04     1.519910e-04
5.490000e+01     -1.014106e-04     -2.774783e-04     1.174594e-04
5.520000e+01     6.796022e-04     -1.787716e-04     3.337500e-05
5.550000e+01     -3.353850e-04     -3.729579e-04     1.184434e-04
5.580000e+01     -3.737272e-04     1.788127e-04     2.524389e-04
5.610000e+01     1.693170e-04     -2.054737e-05     2.026248e-04
5.640000e+01     6.744967e-04     -6.327107e-04     1.205929e-04
5.670000e+01     2.509459e-04     -1.377834e-04     -4.230912e-05
5.700000e+01     -8.689182e-04     5.569309e-04     -2.817100e-05
5.730000e+01     2.297154e-04     3.763809e-04     -4.889045e-05
5.760000e+01     4.382239e-04     1.258504e-04     -2.283431e-04
5.790000e+01     1.785831e-04     -3.047823e-04     -1.440416e-04
5.820000e+01     -1.635554e-04     7.578467e-05     -1.336319e-04
5.850000e+01     -3.868016e-05     7.856834e-04     -1.564778e-04
5.880000e+01     -1.292740e-04     -3.225763e-05     -1.799470e-04
5.910000e+01     2.493468e-04     -3.045357e-04     1.676755e-05
5.940000e+01     2.381263e-04     3.928794e-06     1.947458e-05
5.970000e+01     -7.058724e-04     1.695236e-04     3.871511e-05
6.000000e+01     -1.882669e-04     -3.057399e-04     7.299042e-05
6.030000e+01     4.283046e-04     -2.764712e-04     1.204705e-04
6.060000e+01     7.389529e-05     -7.437599e-05     1.251116e-04
6.090000e+01     -2.534107e-04     7.906199e-05     -2.047541e-05
6.120000e+01     -1.839325e-04     3.897409e-04     -1.394099e-05
6.150000e+01     4.592779e-04     -3.853511e-04     8.702733e-05
6.180000e+01     1.635806e-04     -2.892140e-04     -1.182994e-05
6.210000e+01     1.149964e-04     3.888553e-04     4.717057e-05
6.240000e+01     -2.226207e-04     2.071593e-04     -5.426180e-05
6.270000e+01     -2.967910e-05     6.402056e-05     -1.155554e-04
6.300000e+01     5.403682e-04     2.339641e-04     6.066524e-05
