  .000000E+00  .102776E-06  .136254E-06 -.108108E-06
  .300000E-01  .990000E-07  .127693E-06 -.109787E-06
  .600000E-01  .951337E-07  .119055E-06 -.111388E-06
  .900000E-01  .911801E-07  .110346E-06 -.112908E-06
  .120000E+00  .871418E-07  .101573E-06 -.114347E-06
  .150000E+00  .830218E-07  .927407E-07 -.115703E-06
  .180000E+00  .788230E-07  .838569E-07 -.116976E-06
  .210000E+00  .745485E-07  .749278E-07 -.118164E-06
  .240000E+00  .702012E-07  .659598E-07 -.119267E-06
  .270000E+00  .657842E-07  .569595E-07 -.120283E-06
  .300000E+00  .613009E-07  .479335E-07 -.121212E-06
  .330000E+00  .567544E-07  .388884E-07 -.122052E-06
  .360000E+00  .521480E-07  .298310E-07 -.122804E-06
  .390000E+00  .474851E-07  .207679E-07 -.123466E-06
  .420000E+00  .427689E-07  .117057E-07 -.124038E-06
  .450000E+00  .380031E-07  .265138E-08 -.124519E-06
  .480000E+00  .331909E-07 -.638844E-08 -.124910E-06
  .510000E+00  .283360E-07 -.154071E-07 -.125209E-06
  .540000E+00  .234418E-07 -.243978E-07 -.125416E-06
  .570000E+00  .185121E-07 -.333538E-07 -.125531E-06
  .600000E+00  .135502E-07 -.422684E-07 -.125553E-06
  .630000E+00  .856003E-08 -.511348E-07 -.125484E-06
  .660000E+00  .354510E-08 -.599464E-07 -.125322E-06
  .690000E+00 -.149078E-08 -.686965E-07 -.125068E-06
  .720000E+00 -.654399E-08 -.773783E-07 -.124721E-06
  .750000E+00 -.116108E-07 -.859856E-07 -.124282E-06
  .780000E+00 -.166874E-07 -.945114E-07 -.123752E-06
  .810000E+00 -.217701E-07 -.102949E-06 -.123129E-06
  .840000E+00 -.268550E-07 -.111293E-06 -.122416E-06
  .870000E+00 -.319384E-07 -.119536E-06 -.121612E-06
  .900000E+00 -.370166E-07 -.127672E-06 -.120717E-06
  .930000E+00 -.420856E-07 -.135695E-06 -.119733E-06
  .960000E+00 -.471418E-07 -.143598E-06 -.118659E-06
  .990000E+00 -.521814E-07 -.151375E-06 -.117497E-06
  .102000E+01 -.572005E-07 -.159020E-06 -.116248E-06
  .105000E+01 -.621954E-07 -.166528E-06 -.114912E-06
  .108000E+01 -.671624E-07 -.173892E-06 -.113489E-06
  .111000E+01 -.720977E-07 -.181106E-06 -.111982E-06
  .114000E+01 -.769976E-07 -.188166E-06 -.110391E-06
  .117000E+01 -.818583E-07 -.195064E-06 -.108717E-06
  .120000E+01 -.866763E-07 -.201796E-06 -.106962E-06
  .123000E+01 -.914478E-07 -.208356E-06 -.105125E-06
  .126000E+01 -.961692E-07 -.214739E-06 -.103210E-06
  .129000E+01 -.100837E-06 -.220940E-06 -.101217E-06
  .132000E+01 -.105448E-06 -.226954E-06 -.991475E-07
  .135000E+01 -.109997E-06 -.232776E-06 -.970029E-07
  .138000E+01 -.114483E-06 -.238400E-06 -.947849E-07
  .141000E+01 -.118901E-06 -.243823E-06 -.924949E-07
  .144000E+01 -.123247E-06 -.249040E-06 -.901347E-07
  .147000E+01 -.127520E-06 -.254046E-06 -.877058E-07
  .150000E+01 -.131714E-06 -.258838E-06 -.852101E-07
  .153000E+01 -.135828E-06 -.263411E-06 -.826492E-07
  .156000E+01 -.139858E-06 -.267761E-06 -.800251E-07
  .159000E+01 -.143800E-06 -.271884E-06 -.773395E-07
  .162000E+01 -.147652E-06 -.275777E-06 -.745946E-07
  .165000E+01 -.151410E-06 -.279437E-06 -.717921E-07
  .168000E+01 -.155072E-06 -.282860E-06 -.689342E-07
  .171000E+01 -.158635E-06 -.286042E-06 -.660228E-07
  .174000E+01 -.162096E-06 -.288982E-06 -.630602E-07
  .177000E+01 -.165452E-06 -.291676E-06 -.600484E-07
  .180000E+01 -.168701E-06 -.294121E-06 -.569897E-07
  .183000E+01 -.171840E-06 -.296316E-06 -.538862E-07
  .186000E+01 -.174866E-06 -.298258E-06 -.507403E-07
  .189000E+01 -.177777E-06 -.299944E-06 -.475541E-07
  .192000E+01 -.180571E-06 -.301373E-06 -.443302E-07
