 
 2D correlation for isub=           1
     1   -2.1000    0.3960       303.   82.  -42.        40.   48. -169.    1.05   98.40  0.32665E-06  0.19119E+17
     1   -1.8000    0.4036       300.   82.  -38.        36.   53. -170.    1.18   98.37  0.32431E-06  0.19990E+17
     1   -1.5000    0.4092       297.   83.  -34.        32.   57. -171.    1.35   98.31  0.32255E-06  0.20712E+17
     1   -1.2000    0.4127       296.   84.  -30.        29.   60. -173.    1.54   98.23  0.32141E-06  0.21278E+17
     1   -0.9000    0.4143       294.   86.  -27.        27.   63. -175.    1.74   98.14  0.32093E-06  0.21685E+17
     1   -0.6000    0.4137        24.   65. -178.       293.   88.  -25.    1.94   98.04  0.32111E-06  0.21931E+17
     1   -0.3000    0.4111        23.   68.  180.       113.   90.   22.    2.02   97.93  0.32194E-06  0.22014E+17
     1    0.0000    0.4065        21.   70.  178.       112.   88.   20.    2.07   97.81  0.32339E-06  0.21935E+17
     1    0.3000    0.4000        20.   72.  175.       111.   85.   18.    2.16   97.67  0.32541E-06  0.21695E+17
     1    0.6000    0.3918        19.   74.  173.       111.   83.   16.    2.28   97.53  0.32793E-06  0.21298E+17
     1    0.9000    0.3821        18.   76.  171.       110.   81.   14.    2.42   97.37  0.33085E-06  0.20747E+17
     1    1.2000    0.3710        17.   77.  168.       110.   79.   13.    2.60   97.20  0.33408E-06  0.20048E+17
     1    1.5000    0.3589        16.   78.  166.       109.   77.   12.    2.81   97.00  0.33750E-06  0.19209E+17
     1    1.8000    0.3461        15.   80.  164.       108.   74.   11.    3.07   96.77  0.34101E-06  0.18238E+17
     1    2.1000    0.3329        15.   80.  162.       108.   73.   10.    3.37   96.52  0.34447E-06  0.17142E+17
     2   -2.1000    0.6494       295.   77.  -42.        36.   50. -163.   30.63   35.50  0.22403E-06  0.25059E+17
     2   -1.8000    0.6657       295.   78.  -42.        35.   50. -164.   37.03   37.47  0.21574E-06  0.26460E+17
     2   -1.5000    0.6778       294.   78.  -42.        35.   50. -164.   43.00   39.35  0.20941E-06  0.27745E+17
     2   -1.2000    0.6857       294.   79.  -42.        34.   49. -165.   48.68   41.17  0.20526E-06  0.28896E+17
     2   -0.9000    0.6891       294.   79.  -42.        33.   49. -166.   54.15   42.98  0.20344E-06  0.29897E+17
     2   -0.6000    0.6880       294.   80.  -42.        33.   49. -166.   51.04   44.80  0.20403E-06  0.30739E+17
     2   -0.3000    0.6824        32.   49. -167.       293.   80.  -42.   42.95   46.66  0.20700E-06  0.31411E+17
     2    0.0000    0.6724        31.   49. -168.       293.   81.  -42.   35.50   48.59  0.21225E-06  0.31911E+17
     2    0.3000    0.6581        31.   48. -169.       293.   82.  -42.   28.59   50.61  0.21962E-06  0.32234E+17
     2    0.6000    0.6398        30.   48. -170.       293.   82.  -43.   22.12   52.75  0.22884E-06  0.32382E+17
     2    0.9000    0.6177        30.   47. -171.       294.   84.  -44.   16.09   55.05  0.23960E-06  0.32357E+17
     2    1.2000    0.5922        29.   44. -174.       295.   86.  -46.   10.54   57.51  0.25153E-06  0.32164E+17
     2    1.5000    0.5639        28.   38.  179.       119.   89.   52.    5.75   60.01  0.26422E-06  0.31811E+17
     2    1.8000    0.5333       137.   80.   75.        13.   18.  144.    3.65   61.48  0.27724E-06  0.31308E+17
     2    2.1000    0.5010       154.   78.   96.       307.   14.   64.    7.09   60.18  0.29015E-06  0.30666E+17
     3   -2.1000    0.7264       281.   64.  -63.        51.   37. -134.   45.89  -17.21  0.18302E-06  0.47094E+17
     3   -1.8000    0.7554       280.   61.  -60.        50.   40. -132.   34.43  -20.04  0.16632E-06  0.53222E+17
     3   -1.5000    0.7805       278.   58.  -58.        48.   44. -130.   26.76  -22.20  0.15138E-06  0.59621E+17
     3   -1.2000    0.8013       274.   54.  -56.        45.   48. -128.   21.89  -23.90  0.13868E-06  0.66071E+17
     3   -0.9000    0.8173       270.   50.  -54.        41.   52. -125.   19.14  -25.30  0.12865E-06  0.72422E+17
     3   -0.6000    0.8283       265.   46.  -53.        38.   55. -122.   17.96  -26.48  0.12164E-06  0.78527E+17
     3   -0.3000    0.8341       260.   42.  -53.        34.   58. -119.   17.83  -27.51  0.11789E-06  0.84285E+17
     3    0.0000    0.8346       256.   39.  -53.        32.   60. -116.   18.31  -28.42  0.11755E-06  0.89602E+17
     3    0.3000    0.8298       252.   37.  -54.        30.   61. -114.   19.10  -29.23  0.12067E-06  0.94391E+17
     3    0.6000    0.8196       249.   35.  -55.        29.   62. -111.   20.02  -29.99  0.12714E-06  0.98595E+17
     3    0.9000    0.8043       246.   33.  -57.        28.   63. -110.   20.96  -30.69  0.13679E-06  0.10215E+18
     3    1.2000    0.7840       243.   31.  -58.        27.   64. -108.   21.89  -31.35  0.14932E-06  0.10502E+18
     3    1.5000    0.7588       240.   30.  -60.        27.   64. -106.   22.76  -31.98  0.16433E-06  0.10715E+18
     3    1.8000    0.7293       237.   29.  -62.        26.   64. -105.   23.57  -32.58  0.18136E-06  0.10851E+18
     3    2.1000    0.6958       235.   28.  -65.        26.   65. -103.   24.32  -33.17  0.19987E-06  0.10909E+18
     4   -2.1000    0.7256       282.   64.  -59.        48.   40. -137.   60.84   -3.45  0.18344E-06  0.41001E+17
     4   -1.8000    0.7545       280.   61.  -57.        47.   43. -134.   47.65   -7.90  0.16686E-06  0.45610E+17
     4   -1.5000    0.7794       277.   57.  -55.        46.   46. -131.   39.04  -11.24  0.15204E-06  0.50450E+17
     4   -1.2000    0.8000       274.   54.  -54.        44.   49. -129.   33.50  -13.86  0.13946E-06  0.55355E+17
     4   -0.9000    0.8159       271.   50.  -53.        41.   52. -126.   30.08  -15.99  0.12952E-06  0.60194E+17
     4   -0.6000    0.8268       267.   47.  -53.        39.   54. -123.   28.12  -17.78  0.12258E-06  0.64858E+17
     4   -0.3000    0.8326       264.   44.  -53.        37.   56. -120.   27.15  -19.32  0.11886E-06  0.69261E+17
     4    0.0000    0.8331       260.   42.  -53.        36.   58. -118.   26.82  -20.67  0.11851E-06  0.73326E+17
     4    0.3000    0.8284       257.   39.  -54.        34.   59. -116.   26.89  -21.88  0.12155E-06  0.76993E+17
     4    0.6000    0.8184       254.   37.  -55.        33.   60. -113.   27.18  -22.97  0.12790E-06  0.80207E+17
     4    0.9000    0.8034       251.   35.  -57.        32.   61. -111.   27.60  -23.98  0.13736E-06  0.82926E+17
     4    1.2000    0.7834       248.   34.  -58.        31.   62. -109.   28.07  -24.92  0.14963E-06  0.85115E+17
     4    1.5000    0.7588       245.   33.  -60.        31.   62. -108.   28.55  -25.81  0.16433E-06  0.86743E+17
     4    1.8000    0.7300       242.   31.  -62.        31.   63. -106.   29.02  -26.66  0.18098E-06  0.87791E+17
     4    2.1000    0.6973       239.   30.  -65.        30.   63. -104.   29.45  -27.47  0.19906E-06  0.88240E+17
     5   -2.1000    0.7251       280.   62.  -57.        47.   42. -135.   68.72   10.83  0.18371E-06  0.38198E+17
     5   -1.8000    0.7535       278.   59.  -56.        46.   45. -132.   62.06    6.47  0.16745E-06  0.41672E+17
     5   -1.5000    0.7778       276.   56.  -56.        45.   47. -130.   57.33    2.25  0.15303E-06  0.45234E+17
     5   -1.2000    0.7976       273.   53.  -55.        44.   49. -128.   52.58   -1.08  0.14093E-06  0.48779E+17
     5   -0.9000    0.8127        42.   51. -125.       271.   51.  -54.   47.42   -3.81  0.13155E-06  0.52219E+17
     5   -0.6000    0.8227       268.   48.  -54.        41.   53. -123.   43.82   -6.11  0.12520E-06  0.55482E+17
     5   -0.3000    0.8275       265.   46.  -54.        40.   54. -121.   41.34   -8.10  0.12210E-06  0.58509E+17
     5    0.0000    0.8271       263.   44.  -55.        38.   56. -119.   39.66   -9.86  0.12238E-06  0.61246E+17
     5    0.3000    0.8214       260.   42.  -55.        37.   57. -117.   38.54  -11.43  0.12603E-06  0.63653E+17
     5    0.6000    0.8105       257.   40.  -56.        36.   58. -115.   37.83  -12.88  0.13294E-06  0.65693E+17
     5    0.9000    0.7944       254.   38.  -57.        35.   59. -113.   37.40  -14.21  0.14290E-06  0.67338E+17
     5    1.2000    0.7735       251.   37.  -59.        34.   59. -111.   37.17  -15.46  0.15560E-06  0.68565E+17
     5    1.5000    0.7480       248.   35.  -60.        33.   60. -109.   37.08  -16.65  0.17064E-06  0.69357E+17
     5    1.8000    0.7183       245.   34.  -62.        33.   61. -107.   37.07  -17.80  0.18752E-06  0.69705E+17
     5    2.1000    0.6848       242.   32.  -64.        32.   61. -105.   37.12  -18.91  0.20573E-06  0.69604E+17
     6   -2.1000    0.7215       281.   61.  -54.        44.   45. -137.   70.19   26.12  0.18574E-06  0.36423E+17
     6   -1.8000    0.7489       279.   59.  -53.        43.   47. -134.   63.45   24.25  0.17012E-06  0.38964E+17
     6   -1.5000    0.7722       276.   56.  -53.        43.   48. -132.   58.58   22.32  0.15640E-06  0.41484E+17
     6   -1.2000    0.7909       274.   54.  -53.        42.   50. -130.   55.08   20.35  0.14505E-06  0.43921E+17
     6   -0.9000    0.8049        41.   51. -127.       272.   52.  -53.   52.64   18.34  0.13644E-06  0.46221E+17
     6   -0.6000    0.8138       270.   49.  -53.        40.   53. -125.   51.03   16.30  0.13087E-06  0.48338E+17
     6   -0.3000    0.8175       267.   47.  -53.        39.   54. -123.   50.07   14.21  0.12852E-06  0.50235E+17
     6    0.0000    0.8159       265.   45.  -54.        38.   55. -121.   49.66   12.06  0.12949E-06  0.51878E+17
     6    0.3000    0.8092       262.   44.  -54.        37.   56. -119.   49.98    9.36  0.13376E-06  0.53241E+17
     6    0.6000    0.7972       259.   42.  -55.        36.   57. -117.   50.49    6.91  0.14121E-06  0.54305E+17
     6    0.9000    0.7802       257.   40.  -56.        35.   58. -115.   51.19    4.64  0.15160E-06  0.55052E+17
     6    1.2000    0.7584       254.   39.  -57.        34.   58. -113.   52.06    2.53  0.16461E-06  0.55471E+17
     6    1.5000    0.7320       251.   37.  -59.        34.   59. -111.   53.09    0.52  0.17981E-06  0.55557E+17
     6    1.8000    0.7015       248.   36.  -60.        33.   60. -110.   52.76   -1.41  0.19674E-06  0.55309E+17
     6    2.1000    0.6674       244.   34.  -62.        32.   60. -108.   52.04   -3.28  0.21486E-06  0.54728E+17
     7   -2.1000    0.7169       281.   61.  -51.        42.   47. -139.   60.46   34.03  0.18828E-06  0.37390E+17
     7   -1.8000    0.7430       279.   59.  -51.        42.   48. -136.   64.69   33.17  0.17352E-06  0.39652E+17
     7   -1.5000    0.7650       277.   56.  -51.        41.   50. -134.   59.44   32.25  0.16071E-06  0.41803E+17
     7   -1.2000    0.7824       275.   54.  -51.        41.   51. -131.   55.47   31.27  0.15028E-06  0.43800E+17
     7   -0.9000    0.7950        40.   52. -129.       273.   52.  -51.   52.50   30.23  0.14258E-06  0.45605E+17
     7   -0.6000    0.8026       271.   50.  -51.        39.   53. -127.   50.30   29.14  0.13787E-06  0.47188E+17
     7   -0.3000    0.8051       269.   49.  -51.        38.   54. -125.   48.73   27.99  0.13632E-06  0.48521E+17
     7    0.0000    0.8023       266.   47.  -51.        37.   55. -123.   47.68   26.80  0.13801E-06  0.49583E+17
     7    0.3000    0.7945       264.   45.  -52.        36.   56. -122.   47.06   25.54  0.14288E-06  0.50359E+17
     7    0.6000    0.7815       261.   43.  -53.        35.   57. -120.   46.83   24.22  0.15080E-06  0.50835E+17
     7    0.9000    0.7636       259.   41.  -53.        34.   58. -118.   46.94   22.84  0.16152E-06  0.51003E+17
     7    1.2000    0.7410       256.   40.  -54.        33.   59. -116.   47.37   21.38  0.17470E-06  0.50862E+17
     7    1.5000    0.7140       253.   38.  -56.        32.   59. -114.   48.11   19.82  0.18993E-06  0.50411E+17
     7    1.8000    0.6829       250.   37.  -57.        31.   60. -112.   49.16   18.15  0.20672E-06  0.49656E+17
     7    2.1000    0.6484       246.   35.  -59.        30.   60. -110.   50.55   16.35  0.22454E-06  0.48607E+17
     8   -2.1000    0.7139       282.   62.  -48.        40.   49. -142.   47.66   40.21  0.18996E-06  0.39336E+17
     8   -1.8000    0.7390       280.   60.  -48.        40.   50. -138.   54.24   39.90  0.17584E-06  0.41527E+17
     8   -1.5000    0.7599       278.   57.  -49.        39.   51. -136.   60.10   39.52  0.16367E-06  0.43552E+17
     8   -1.2000    0.7764       276.   55.  -49.        39.   52. -134.   56.71   39.06  0.15386E-06  0.45376E+17
     8   -0.9000    0.7882       273.   53.  -49.        38.   53. -131.   53.50   38.54  0.14674E-06  0.46969E+17
     8   -0.6000    0.7950       271.   51.  -49.        37.   54. -129.   51.04   37.95  0.14255E-06  0.48307E+17
     8   -0.3000    0.7968       269.   50.  -50.        36.   54. -127.   49.18   37.31  0.14145E-06  0.49367E+17
     8    0.0000    0.7935       267.   48.  -50.        35.   55. -125.   47.82   36.60  0.14347E-06  0.50135E+17
     8    0.3000    0.7852       264.   46.  -51.        34.   56. -123.   46.89   35.83  0.14858E-06  0.50598E+17
     8    0.6000    0.7718       262.   44.  -51.        33.   57. -121.   46.34   35.00  0.15662E-06  0.50750E+17
     8    0.9000    0.7537       259.   43.  -52.        32.   58. -120.   46.14   34.09  0.16734E-06  0.50586E+17
     8    1.2000    0.7310       256.   41.  -53.        31.   58. -118.   46.26   33.10  0.18040E-06  0.50108E+17
     8    1.5000    0.7040       253.   39.  -54.        30.   59. -116.   46.71   32.02  0.19538E-06  0.49320E+17
     8    1.8000    0.6732       250.   38.  -56.        29.   60. -113.   47.50   30.83  0.21183E-06  0.48232E+17
     8    2.1000    0.6390       246.   36.  -58.        28.   60. -111.   48.65   29.51  0.22920E-06  0.46857E+17
     9   -2.1000    0.7088       284.   64.  -44.        37.   52. -146.   40.02   44.57  0.19279E-06  0.41542E+17
     9   -1.8000    0.7332       282.   61.  -45.        37.   52. -142.   45.31   44.58  0.17917E-06  0.43802E+17
     9   -1.5000    0.7535       279.   59.  -46.        37.   52. -139.   50.05   44.49  0.16747E-06  0.45864E+17
     9   -1.2000    0.7694       277.   56.  -46.        37.   53. -136.   54.28   44.32  0.15805E-06  0.47694E+17
     9   -0.9000    0.7808       275.   54.  -46.        36.   54. -134.   53.86   44.07  0.15125E-06  0.49265E+17
     9   -0.6000    0.7873       272.   52.  -47.        35.   55. -132.   51.33   43.75  0.14727E-06  0.50555E+17
     9   -0.3000    0.7889       270.   51.  -47.        35.   55. -129.   49.39   43.36  0.14628E-06  0.51545E+17
     9    0.0000    0.7856       268.   49.  -48.        34.   56. -127.   47.95   42.91  0.14831E-06  0.52220E+17
     9    0.3000    0.7774       265.   47.  -48.        33.   57. -125.   46.92   42.39  0.15330E-06  0.52571E+17
     9    0.6000    0.7643       263.   45.  -49.        32.   58. -123.   46.28   41.80  0.16112E-06  0.52591E+17
     9    0.9000    0.7465       260.   43.  -50.        31.   58. -121.   45.99   41.13  0.17151E-06  0.52278E+17
     9    1.2000    0.7243       257.   42.  -51.        30.   59. -119.   46.03   40.38  0.18415E-06  0.51636E+17
     9    1.5000    0.6980       254.   40.  -52.        29.   59. -117.   46.40   39.54  0.19864E-06  0.50671E+17
     9    1.8000    0.6680       251.   38.  -54.        28.   60. -115.   47.12   38.59  0.21452E-06  0.49394E+17
     9    2.1000    0.6348       247.   37.  -56.        27.   60. -113.   48.21   37.52  0.23129E-06  0.47821E+17
    10   -2.1000    0.7034       286.   66.  -41.        35.   53. -149.   37.28   47.88  0.19575E-06  0.44488E+17
    10   -1.8000    0.7267       283.   63.  -42.        35.   53. -146.   41.78   48.15  0.18285E-06  0.46856E+17
    10   -1.5000    0.7459       281.   61.  -43.        35.   54. -143.   45.81   48.30  0.17187E-06  0.48990E+17
    10   -1.2000    0.7608       279.   58.  -43.        35.   54. -140.   49.39   48.36  0.16317E-06  0.50860E+17
    10   -0.9000    0.7711       276.   56.  -44.        34.   55. -137.   50.80   48.33  0.15705E-06  0.52440E+17
    10   -0.6000    0.7767       274.   54.  -44.        34.   56. -135.   48.35   48.22  0.15371E-06  0.53707E+17
    10   -0.3000    0.7774       272.   52.  -44.        33.   56. -133.   46.48   48.03  0.15327E-06  0.54643E+17
    10    0.0000    0.7733       270.   50.  -45.        32.   57. -131.   45.12   47.76  0.15576E-06  0.55236E+17
    10    0.3000    0.7643       267.   48.  -45.        31.   58. -128.   44.18   47.41  0.16112E-06  0.55477E+17
    10    0.6000    0.7505       265.   46.  -46.        30.   59. -126.   43.64   46.99  0.16918E-06  0.55362E+17
    10    0.9000    0.7322       262.   44.  -47.        29.   59. -124.   43.48   46.48  0.17969E-06  0.54888E+17
    10    1.2000    0.7096       259.   42.  -48.        28.   60. -122.   43.67   45.88  0.19232E-06  0.54062E+17
    10    1.5000    0.6830       256.   41.  -49.        27.   61. -119.   44.22   45.19  0.20668E-06  0.52891E+17
    10    1.8000    0.6528       253.   39.  -50.        26.   61. -117.   45.16   44.37  0.22231E-06  0.51388E+17
    10    2.1000    0.6195       249.   37.  -52.        25.   62. -115.   46.51   43.43  0.23872E-06  0.49570E+17
    11   -2.1000    0.7000       286.   67.  -39.        34.   54. -151.   33.38   50.10  0.19760E-06  0.47251E+17
    11   -1.8000    0.7225       284.   64.  -41.        34.   54. -148.   36.88   50.55  0.18519E-06  0.49811E+17
    11   -1.5000    0.7410       281.   62.  -42.        34.   54. -144.   40.04   50.88  0.17471E-06  0.52112E+17
    11   -1.2000    0.7551       279.   59.  -42.        34.   55. -141.   42.86   51.12  0.16651E-06  0.54122E+17
    11   -0.9000    0.7647       277.   57.  -43.        34.   55. -139.   45.36   51.27  0.16085E-06  0.55814E+17
    11   -0.6000    0.7696        33.   56. -136.       275.   55.  -44.   47.55   51.34  0.15793E-06  0.57168E+17
    11   -0.3000    0.7698       272.   53.  -44.        33.   56. -134.   47.85   51.34  0.15785E-06  0.58163E+17
    11    0.0000    0.7651       270.   51.  -45.        32.   57. -131.   46.39   51.26  0.16064E-06  0.58789E+17
    11    0.3000    0.7556       268.   49.  -45.        31.   57. -129.   45.31   51.10  0.16620E-06  0.59035E+17
    11    0.6000    0.7416       265.   47.  -46.        30.   58. -127.   44.60   50.88  0.17437E-06  0.58898E+17
    11    0.9000    0.7230       262.   45.  -47.        30.   59. -124.   44.21   50.58  0.18490E-06  0.58375E+17
    11    1.2000    0.7002       259.   43.  -49.        29.   59. -122.   44.15   50.19  0.19746E-06  0.57473E+17
    11    1.5000    0.6736       256.   41.  -50.        28.   60. -119.   44.41   49.72  0.21164E-06  0.56198E+17
    11    1.8000    0.6434       253.   39.  -52.        27.   60. -117.   45.01   49.13  0.22702E-06  0.54565E+17
    11    2.1000    0.6103       249.   37.  -54.        26.   61. -114.   45.96   48.43  0.24311E-06  0.52590E+17
    12   -2.1000    0.6950       287.   68.  -38.        33.   55. -153.   30.10   51.67  0.20030E-06  0.49855E+17
    12   -1.8000    0.7171       285.   65.  -39.        34.   55. -149.   32.70   52.26  0.18818E-06  0.52629E+17
    12   -1.5000    0.7352       282.   63.  -41.        34.   55. -146.   35.08   52.73  0.17800E-06  0.55121E+17
    12   -1.2000    0.7490       280.   60.  -42.        34.   55. -142.   37.22   53.10  0.17008E-06  0.57297E+17
    12   -0.9000    0.7582       278.   58.  -43.        34.   55. -140.   39.14   53.38  0.16469E-06  0.59132E+17
    12   -0.6000    0.7628        33.   55. -137.       275.   56.  -43.   40.84   53.60  0.16200E-06  0.60603E+17
    12   -0.3000    0.7626       273.   54.  -44.        33.   56. -134.   42.35   53.74  0.16211E-06  0.61691E+17
    12    0.0000    0.7576       271.   52.  -45.        33.   56. -132.   43.69   53.81  0.16503E-06  0.62382E+17
    12    0.3000    0.7480       268.   50.  -46.        32.   57. -129.   44.88   53.83  0.17067E-06  0.62668E+17
    12    0.6000    0.7337       266.   48.  -47.        32.   57. -127.   45.93   53.78  0.17886E-06  0.62541E+17
    12    0.9000    0.7150       263.   46.  -49.        31.   58. -124.   45.82   53.66  0.18935E-06  0.62002E+17
    12    1.2000    0.6921       260.   44.  -50.        31.   58. -122.   45.38   53.48  0.20182E-06  0.61055E+17
    12    1.5000    0.6654       257.   42.  -52.        30.   58. -119.   45.19   53.22  0.21587E-06  0.59707E+17
    12    1.8000    0.6353       253.   40.  -54.        30.   59. -116.   45.24   52.86  0.23107E-06  0.57972E+17
    12    2.1000    0.6021       249.   38.  -57.        29.   59. -113.   45.57   52.41  0.24695E-06  0.55866E+17
    13   -2.1000    0.6890       288.   69.  -36.        32.   56. -155.   27.71   52.97  0.20349E-06  0.52231E+17
    13   -1.8000    0.7109       285.   66.  -38.        33.   56. -151.   29.72   53.63  0.19162E-06  0.55131E+17
    13   -1.5000    0.7287       283.   64.  -39.        33.   56. -148.   31.57   54.17  0.18168E-06  0.57725E+17
    13   -1.2000    0.7422       281.   61.  -40.        33.   56. -144.   33.23   54.63  0.17401E-06  0.59980E+17
    13   -0.9000    0.7511       279.   59.  -41.        33.   56. -142.   34.72   55.00  0.16884E-06  0.61872E+17
    13   -0.6000    0.7554       277.   57.  -42.        33.   56. -139.   36.04   55.30  0.16635E-06  0.63375E+17
    13   -0.3000    0.7549       274.   55.  -43.        33.   56. -136.   37.21   55.54  0.16663E-06  0.64473E+17
    13    0.0000    0.7497       272.   53.  -44.        32.   56. -134.   38.25   55.73  0.16969E-06  0.65152E+17
    13    0.3000    0.7397       270.   51.  -45.        32.   57. -131.   39.17   55.85  0.17543E-06  0.65400E+17
    13    0.6000    0.7251       268.   49.  -46.        32.   57. -128.   40.00   55.92  0.18370E-06  0.65215E+17
    13    0.9000    0.7062       265.   47.  -48.        32.   57. -126.   40.74   55.94  0.19422E-06  0.64594E+17
    13    1.2000    0.6830       262.   45.  -49.        31.   58. -123.   41.41   55.89  0.20669E-06  0.63542E+17
    13    1.5000    0.6560       259.   43.  -51.        31.   58. -120.   42.03   55.78  0.22071E-06  0.62068E+17
    13    1.8000    0.6254       256.   41.  -53.        31.   58. -118.   42.61   55.59  0.23587E-06  0.60184E+17
    13    2.1000    0.5919       252.   39.  -56.        30.   59. -114.   43.19   55.32  0.25169E-06  0.57907E+17
    14   -2.1000    0.6860       288.   70.  -35.        31.   57. -156.   25.86   54.28  0.20511E-06  0.54866E+17
