1.2000 16 0.6605
1.5000 16 0.6365
1.8000 16 0.6098
2.1000 16 0.5807
-2.1000 17 0.6655
-1.8000 17 0.6832
-1.5000 17 0.6976
-1.2000 17 0.7083
-0.9000 17 0.7151
-0.6000 17 0.7181
-0.3000 17 0.7170
0.0000 17 0.7120
0.3000 17 0.7032
0.6000 17 0.6905
0.9000 17 0.6743
1.2000 17 0.6548
1.5000 17 0.6323
1.8000 17 0.6072
2.1000 17 0.5800
-2.1000 18 0.6622
-1.8000 18 0.6794
-1.5000 18 0.6931
-1.2000 18 0.7031
-0.9000 18 0.7093
-0.6000 18 0.7115
-0.3000 18 0.7099
0.0000 18 0.7043
0.3000 18 0.6948
0.6000 18 0.6816
0.9000 18 0.6649
1.2000 18 0.6450
1.5000 18 0.6222
1.8000 18 0.5968
2.1000 18 0.5694
-2.1000 19 0.6587
-1.8000 19 0.6761
-1.5000 19 0.6899
-1.2000 19 0.7000
-0.9000 19 0.7061
-0.6000 19 0.7083
-0.3000 19 0.7064
0.0000 19 0.7005
0.3000 19 0.6907
0.6000 19 0.6770
0.9000 19 0.6597
1.2000 19 0.6390
1.5000 19 0.6153
1.8000 19 0.5888
2.1000 19 0.5602
-2.1000 20 0.6556
-1.8000 20 0.6721
-1.5000 20 0.6851
-1.2000 20 0.6945
-0.9000 20 0.7001
-0.6000 20 0.7017
-0.3000 20 0.6994
0.0000 20 0.6932
0.3000 20 0.6831
0.6000 20 0.6693
0.9000 20 0.6520
1.2000 20 0.6313
1.5000 20 0.6076
1.8000 20 0.5814
2.1000 20 0.5530
