  0.00000E+00  0.97962E-10  0.13756E-09 -0.50489E-13
  0.30000E+00  0.75700E-09  0.10713E-08 -0.11012E-12
  0.60000E+00  0.29981E-08  0.42854E-08  0.96457E-13
  0.90000E+00  0.83280E-08  0.12046E-07  0.68377E-12
  0.12000E+01  0.18552E-07  0.27200E-07  0.97580E-12
  0.15000E+01  0.35595E-07  0.52969E-07 -0.13189E-11
  0.18000E+01  0.61334E-07  0.92750E-07 -0.11462E-10
  0.21000E+01  0.97446E-07  0.14992E-06 -0.39399E-10
  0.24000E+01  0.14527E-06  0.22765E-06 -0.10182E-09
  0.27000E+01  0.20567E-06  0.32873E-06 -0.22470E-09
  0.30000E+01  0.27899E-06  0.45541E-06 -0.44603E-09
  0.33000E+01  0.36493E-06  0.60930E-06 -0.81796E-09
  0.36000E+01  0.46253E-06  0.79122E-06 -0.14074E-08
  0.39000E+01  0.57016E-06  0.10011E-05 -0.22946E-08
  0.42000E+01  0.68548E-06  0.12380E-05 -0.35707E-08
  0.45000E+01  0.80550E-06  0.15000E-05 -0.53334E-08
  0.48000E+01  0.92661E-06  0.17842E-05 -0.76838E-08
  0.51000E+01  0.10446E-05  0.20867E-05 -0.10719E-07
  0.54000E+01  0.11549E-05  0.24030E-05 -0.14542E-07
  0.57000E+01  0.12523E-05  0.27272E-05 -0.18970E-07
  0.60000E+01  0.13305E-05  0.30525E-05 -0.22529E-07
  0.63000E+01  0.13812E-05  0.33699E-05 -0.22014E-07
  0.66000E+01  0.13939E-05  0.36691E-05 -0.14145E-07
  0.69000E+01  0.13575E-05  0.39393E-05  0.26846E-08
  0.72000E+01  0.12618E-05  0.41703E-05  0.28154E-07
  0.75000E+01  0.10997E-05  0.43545E-05  0.58770E-07
  0.78000E+01  0.87061E-06  0.44885E-05  0.86365E-07
  0.81000E+01  0.58191E-06  0.45745E-05  0.10033E-06
  0.84000E+01  0.24778E-06  0.46188E-05  0.91671E-07
  0.87000E+01 -0.11336E-06  0.46300E-05  0.55563E-07
  0.90000E+01 -0.48310E-06  0.46146E-05 -0.56869E-08
  0.93000E+01 -0.84840E-06  0.45739E-05 -0.79747E-07
  0.96000E+01 -0.12051E-05  0.45006E-05 -0.14496E-06
  0.99000E+01 -0.15556E-05  0.43808E-05 -0.17414E-06
  0.10200E+02 -0.19043E-05  0.41976E-05 -0.13947E-06
  0.10500E+02 -0.22546E-05  0.39302E-05 -0.20150E-07
  0.10800E+02 -0.26044E-05  0.35580E-05  0.18728E-06
  0.11100E+02 -0.29327E-05  0.30717E-05  0.46354E-06
  0.11400E+02 -0.31957E-05  0.24791E-05  0.77336E-06
  0.11700E+02 -0.33407E-05  0.17963E-05  0.10784E-05
  0.12000E+02 -0.33220E-05  0.10372E-05  0.13459E-05
  0.12300E+02 -0.31155E-05  0.20841E-06  0.15499E-05
  0.12600E+02 -0.27331E-05 -0.69194E-06  0.16611E-05
  0.12900E+02 -0.22180E-05 -0.16682E-05  0.16418E-05
  0.13200E+02 -0.16288E-05 -0.27209E-05  0.14587E-05
  0.13500E+02 -0.10323E-05 -0.38433E-05  0.11056E-05
  0.13800E+02 -0.49980E-06 -0.50160E-05  0.60919E-06
  0.14100E+02 -0.93110E-07 -0.62004E-05  0.17399E-07
  0.14400E+02  0.15510E-06 -0.73409E-05 -0.61105E-06
  0.14700E+02  0.24678E-06 -0.83761E-05 -0.12160E-05
  0.15000E+02  0.20719E-06 -0.92545E-05 -0.17570E-05
  0.15300E+02  0.73738E-07 -0.99499E-05 -0.22311E-05
  0.15600E+02 -0.11295E-06 -0.10469E-04 -0.26635E-05
  0.15900E+02 -0.32035E-06 -0.10853E-04 -0.30820E-05
  0.16200E+02 -0.52856E-06 -0.11160E-04 -0.34959E-05
  0.16500E+02 -0.72375E-06 -0.11451E-04 -0.38850E-05
  0.16800E+02 -0.88952E-06 -0.11761E-04 -0.42069E-05
