   12.03659       22.99640    
   12.10295       22.98089    
   12.16912       22.96454    
   12.23509       22.94737    
   12.30084       22.92937    
   12.36637       22.91054    
   12.43167       22.89087    
   12.49672       22.87036    
   12.56152       22.84901    
   12.62605       22.82681    
   12.69031       22.80377    
   12.75428       22.77988    
   12.81795       22.75514    
   12.88132       22.72954    
   12.94437       22.70308    
   13.00708       22.67575    
   13.06946       22.64757    
   13.13148       22.61851    
   13.19314       22.58858    
   13.25442       22.55778    
   13.31532       22.52609    
   13.37581       22.49353    
   13.43589       22.46008    
   13.49555       22.42574    
   13.55477       22.39051    
   13.61354       22.35439    
   13.67185       22.31736    
   13.72967       22.27944    
   13.78701       22.24061    
   13.84385       22.20087    
   13.90017       22.16021    
   13.95596       22.11864    
   14.01120       22.07615    
   14.06588       22.03274    
   14.11998       21.98840    
   14.17350       21.94313    
   14.22641       21.89692    
   14.27870       21.84978    
   14.33035       21.80169    
   14.38134       21.75266    
   14.43167       21.70268    
   14.48131       21.65175    
   14.53024       21.59987    
   14.57845       21.54702    
   14.62592       21.49321    
   14.67262       21.43844    
   14.71855       21.38270    
   14.76369       21.32598    
   14.80800       21.26829    
   14.85148       21.20962    
 *
   12.64093       24.24564    
   12.65779       24.19034    
   12.67376       24.13482    
   12.68883       24.07910    
   12.70304       24.02318    
   12.71638       23.96706    
   12.72888       23.91076    
   12.74054       23.85428    
   12.75138       23.79762    
   12.76142       23.74080    
   12.77065       23.68381    
   12.77910       23.62666    
   12.78676       23.56936    
   12.79367       23.51192    
   12.79981       23.45433    
   12.80521       23.39660    
   12.80988       23.33875    
   12.81381       23.28077    
   12.81703       23.22266    
   12.81954       23.16444    
   12.82135       23.10611    
   12.82246       23.04767    
   12.82289       22.98914    
   12.82264       22.93050    
   12.82172       22.87177    
   12.82014       22.81296    
   12.81791       22.75406    
   12.81503       22.69509    
   12.81151       22.63604    
   12.80735       22.57693    
   12.80257       22.51775    
   12.79717       22.45852    
   12.79116       22.39923    
   12.78454       22.33989    
   12.77731       22.28050    
   12.76950       22.22108    
   12.76109       22.16162    
   12.75209       22.10213    
   12.74252       22.04261    
   12.73238       21.98307    
   12.72167       21.92352    
   12.71040       21.86395    
   12.69857       21.80438    
   12.68619       21.74480    
   12.67327       21.68522    
   12.65980       21.62565    
   12.64580       21.56610    
   12.63126       21.50655    
   12.61620       21.44703    
   12.60062       21.38753    
   12.58451       21.32806    
   12.56790       21.26863    
   12.55078       21.20924    
   12.53315       21.14988    
   12.51502       21.09058    
   12.49640       21.03133    
   12.47729       20.97214    
   12.45769       20.91301    
   12.43760       20.85394    
   12.41704       20.79495    
   12.39600       20.73604    
   12.37450       20.67720    
   12.35252       20.61846    
   12.33008       20.55980    
   12.30719       20.50124    
   12.28384       20.44278    
   12.26003       20.38442    
   12.23578       20.32617    
   12.21109       20.26804    
   12.18596       20.21003    
   12.16039       20.15214    
   12.13438       20.09438    
   12.10795       20.03675    
   12.08109       19.97927    
   12.05381       19.92192    
   12.02611       19.86473    
   11.99800       19.80769    
   11.96947       19.75080    
   11.94054       19.69408    
   11.91120       19.63753    
   11.88146       19.58115    
   11.85133       19.52495    
   11.82079       19.46893    
   11.78987       19.41310    
   11.75856       19.35746    
   11.72686       19.30201    
   11.69478       19.24677    
   11.66232       19.19174    
   11.62949       19.13692    
   11.59629       19.08232    
   11.56272       19.02794    
   11.49448       18.91986    
   11.45982       18.86618    
   11.42480       18.81274    
   11.38943       18.75955    
   11.35371       18.70661    
   11.31764       18.65393    
   11.28123       18.60151    
   11.24448       18.54936    
   11.20739       18.49748    
   11.16996       18.44588    
   11.13220       18.39457    
   11.09411       18.34354    
   11.05570       18.29281    
   11.01696       18.24238    
   10.97790       18.19225    
   10.93852       18.14243    
   10.89883       18.09293    
   10.85882       18.04375    
   10.81851       17.99489    
   10.77788       17.94637    
   10.73696       17.89818    
   10.69573       17.85033    
   10.65420       17.80283    
   10.61238       17.75568    
   10.57026       17.70890    
   10.52785       17.66247    
   10.48515       17.61642    
   10.44217       17.57074    
   10.39890       17.52544    
   10.35536       17.48053    
   10.31153       17.43600    
   10.26743       17.39188    
   10.22305       17.34816    
   10.17841       17.30485    
   10.13349       17.26196    
   10.08831       17.21948    
   10.04286       17.17743    
   9.997155       17.13582    
   9.951188       17.09464    
   9.904963       17.05392    
   9.858482       17.01364    
   9.811749       16.97381    
   9.764765       16.93446    
   9.717531       16.89557    
   9.670051       16.85715    
   9.622325       16.81923    
   9.574356       16.78179    
   9.526147       16.74484    
   9.477697       16.70840    
   9.429011       16.67247    
   9.380090       16.63705    
   9.330935       16.60216    
   9.281547       16.56780    
   9.231928       16.53397    
   9.182081       16.50069    
   9.132007       16.46796    
   9.081706       16.43579    
   9.031181       16.40419    
   8.980434       16.37316    
   8.929464       16.34271    
   8.878276       16.31285    
   8.826868       16.28360    
   8.775243       16.25494    
   8.723401       16.22691    
   8.671343       16.19949    
   8.619070       16.17271    
   8.566585       16.14657    
   8.513886       16.12107    
   8.460977       16.09624    
   8.407855       16.07208    
   8.354524       16.04859    
   8.300983       16.02579    
   8.247233       16.00369    
   8.193275       15.98230    
   8.139111       15.96163    
   8.084736       15.94169    
   8.030156       15.92249    
   7.975369       15.90404    
   7.920375       15.88635    
   7.865174       15.86944    
   7.809767       15.85332    
   7.754155       15.83800    
   7.698335       15.82350    
   7.642309       15.80982    
   7.586075       15.79699    
   7.529636       15.78501    
   7.472988       15.77390    
