     1    3   -6    -22.    -27.   -0.10619E+17    0.20239E+17    0.46918E+16   -0.45739E+17   -0.12321E+17   -0.22958E+17                0.7422
     1    3   -5    -26.    -29.   -0.11689E+17    0.15354E+17   -0.64777E+16   -0.47832E+17   -0.14328E+17   -0.26560E+17                0.7515
     1    3   -4    -33.    -30.   -0.12666E+17    0.10398E+17   -0.17547E+17   -0.49604E+17   -0.16309E+17   -0.30072E+17                0.7559
     1    3   -3    -40.    -30.   -0.13541E+17    0.54261E+16   -0.28406E+17   -0.51033E+17   -0.18241E+17   -0.33452E+17                0.7553
     1    3   -2    -44.    -30.   -0.14305E+17    0.48777E+15   -0.38954E+17   -0.52100E+17   -0.20104E+17   -0.36662E+17                0.7495
     1    3   -1    -46.    -29.   -0.14951E+17   -0.43645E+16   -0.49088E+17   -0.52794E+17   -0.21879E+17   -0.39669E+17                0.7387
     1    3    0    -46.    -29.   -0.15474E+17   -0.90760E+16   -0.58710E+17   -0.53093E+17   -0.23541E+17   -0.42426E+17                0.7230
     1    3    1    -45.    -29.   -0.15869E+17   -0.13601E+17   -0.67730E+17   -0.52996E+17   -0.25072E+17   -0.44907E+17                0.7028
     1    3    2    -43.    -28.   -0.16132E+17   -0.17892E+17   -0.76066E+17   -0.52491E+17   -0.26451E+17   -0.47072E+17                0.6786
     1    3    3    -41.    -28.   -0.16262E+17   -0.21906E+17   -0.83638E+17   -0.51582E+17   -0.27664E+17   -0.48899E+17                0.6510
     1    3    4    -39.    -28.   -0.16257E+17   -0.25601E+17   -0.90378E+17   -0.50265E+17   -0.28687E+17   -0.50351E+17                0.6207
     1    3    5    -37.    -27.   -0.16120E+17   -0.28947E+17   -0.96227E+17   -0.48556E+17   -0.29515E+17   -0.51421E+17                0.5884
     1    3    6    -34.    -27.   -0.15849E+17   -0.31905E+17   -0.10114E+18   -0.46449E+17   -0.30120E+17   -0.52064E+17                0.5550
     1    4   -6    -16.    -14.   -0.12290E+17    0.15135E+17   -0.52653E+16   -0.42565E+17   -0.70522E+16   -0.84215E+16                0.7438
     1    4   -5    -26.    -17.   -0.13487E+17    0.11730E+17   -0.13780E+17   -0.44925E+17   -0.94422E+16   -0.11958E+17                0.7576
     1    4   -4    -35.    -19.   -0.14577E+17    0.82422E+16   -0.22157E+17   -0.46989E+17   -0.11839E+17   -0.15494E+17                0.7662
     1    4   -3    -41.    -20.   -0.15548E+17    0.47043E+16   -0.30321E+17   -0.48733E+17   -0.14219E+17   -0.18993E+17                0.7695
