-1.8000 11 36.88 284. 64. -41. 5 0 0
-1.5000 11 40.04 281. 62. -42. 5 0 0
-1.2000 11 42.86 279. 59. -42. 5 0 0
-0.9000 11 45.36 277. 57. -43. 5 0 0
-0.6000 11 47.55 33. 56. -136. 5 0 0
-0.3000 11 47.85 272. 53. -44. 5 0 0
0.0000 11 46.39 270. 51. -45. 5 0 0
0.3000 11 45.31 268. 49. -45. 5 0 0
0.6000 11 44.60 265. 47. -46. 5 0 0
0.9000 11 44.21 262. 45. -47. 5 0 0
1.2000 11 44.15 259. 43. -49. 5 0 0
1.5000 11 44.41 256. 41. -50. 5 0 0
1.8000 11 45.01 253. 39. -52. 5 0 0
2.1000 11 45.96 249. 37. -54. 5 0 0
-2.1000 12 30.10 287. 68. -38. 5 0 0
-1.8000 12 32.70 285. 65. -39. 5 0 0
-1.5000 12 35.08 282. 63. -41. 5 0 0
-1.2000 12 37.22 280. 60. -42. 5 0 0
-0.9000 12 39.14 278. 58. -43. 5 0 0
-0.6000 12 40.84 33. 55. -137. 5 0 0
-0.3000 12 42.35 273. 54. -44. 5 0 0
0.0000 12 43.69 271. 52. -45. 5 0 0
0.3000 12 44.88 268. 50. -46. 5 0 0
0.6000 12 45.93 266. 48. -47. 5 0 0
0.9000 12 45.82 263. 46. -49. 5 0 0
1.2000 12 45.38 260. 44. -50. 5 0 0
1.5000 12 45.19 257. 42. -52. 5 0 0
1.8000 12 45.24 253. 40. -54. 5 0 0
2.1000 12 45.57 249. 38. -57. 5 0 0
-2.1000 13 27.71 288. 69. -36. 5 0 0
-1.8000 13 29.72 285. 66. -38. 5 0 0
-1.5000 13 31.57 283. 64. -39. 5 0 0
-1.2000 13 33.23 281. 61. -40. 5 0 0
-0.9000 13 34.72 279. 59. -41. 5 0 0
-0.6000 13 36.04 277. 57. -42. 5 0 0
-0.3000 13 37.21 274. 55. -43. 5 0 0
0.0000 13 38.25 272. 53. -44. 5 0 0
0.3000 13 39.17 270. 51. -45. 5 0 0
0.6000 13 40.00 268. 49. -46. 5 0 0
0.9000 13 40.74 265. 47. -48. 5 0 0
1.2000 13 41.41 262. 45. -49. 5 0 0
1.5000 13 42.03 259. 43. -51. 5 0 0
1.8000 13 42.61 256. 41. -53. 5 0 0
2.1000 13 43.19 252. 39. -56. 5 0 0
-2.1000 14 25.86 288. 70. -35. 5 0 0
-1.8000 14 27.60 285. 67. -37. 5 0 0
-1.5000 14 29.21 32. 56. -149. 5 0 0
-1.2000 14 30.66 281. 62. -39. 5 0 0
-0.9000 14 31.96 279. 60. -40. 5 0 0
-0.6000 14 33.11 276. 57. -41. 5 0 0
-0.3000 14 34.12 274. 55. -42. 5 0 0
0.0000 14 35.00 272. 53. -43. 5 0 0
0.3000 14 35.78 270. 51. -44. 5 0 0
0.6000 14 36.47 267. 49. -45. 5 0 0
0.9000 14 37.07 265. 47. -47. 5 0 0
1.2000 14 37.60 262. 45. -48. 5 0 0
1.5000 14 38.08 259. 43. -50. 5 0 0
1.8000 14 38.52 255. 41. -53. 5 0 0
2.1000 14 38.94 251. 39. -55. 5 0 0
-2.1000 15 27.80 289. 73. -32. 5 0 0
-1.8000 15 29.43 286. 70. -33. 5 0 0
-1.5000 15 30.90 29. 59. -153. 5 0 0
-1.2000 15 32.17 29. 59. -150. 5 0 0
-0.9000 15 33.24 28. 59. -147. 5 0 0
-0.6000 15 34.12 28. 59. -144. 5 0 0
-0.3000 15 34.79 275. 57. -37. 5 0 0
0.0000 15 35.29 273. 55. -37. 5 0 0
0.3000 15 35.60 271. 53. -38. 5 0 0
0.6000 15 35.76 268. 50. -39. 5 0 0
0.9000 15 35.75 265. 48. -40. 5 0 0
1.2000 15 35.59 262. 45. -41. 5 0 0
1.5000 15 35.30 259. 43. -43. 5 0 0
1.8000 15 34.88 256. 41. -45. 5 0 0
2.1000 15 34.35 252. 38. -48. 5 0 0
-2.1000 16 28.59 288. 74. -30. 5 0 0
-1.8000 16 30.40 27. 61. -158. 5 0 0
-1.5000 16 31.96 26. 61. -155. 5 0 0
-1.2000 16 33.25 25. 62. -152. 5 0 0
-0.9000 16 34.24 24. 63. -150. 5 0 0
-0.6000 16 34.95 23. 63. -147. 5 0 0
-0.3000 16 35.38 22. 64. -144. 5 0 0
0.0000 16 35.53 273. 56. -31. 5 0 0
0.3000 16 35.41 271. 54. -31. 5 0 0
0.6000 16 35.02 268. 51. -31. 5 0 0
0.9000 16 34.37 266. 49. -31. 5 0 0
1.2000 16 33.46 263. 47. -32. 5 0 0
1.5000 16 32.30 261. 44. -33. 5 0 0
1.8000 16 30.87 14. 68. -127. 5 0 0
2.1000 16 29.19 14. 68. -124. 5 0 0
-2.1000 17 28.42 287. 74. -29. 5 0 0
-1.8000 17 30.05 25. 62. -159. 5 0 0
-1.5000 17 31.39 24. 63. -156. 5 0 0
-1.2000 17 32.43 23. 63. -153. 5 0 0
-0.9000 17 33.16 22. 64. -150. 5 0 0
-0.6000 17 33.59 21. 65. -148. 5 0 0
-0.3000 17 33.72 20. 66. -145. 5 0 0
0.0000 17 33.55 272. 56. -28. 5 0 0
0.3000 17 33.09 270. 54. -28. 5 0 0
0.6000 17 32.36 268. 52. -28. 5 0 0
0.9000 17 31.35 265. 49. -28. 5 0 0
1.2000 17 30.07 263. 47. -29. 5 0 0
1.5000 17 28.52 12. 70. -131. 5 0 0
1.8000 17 26.70 11. 70. -128. 5 0 0
2.1000 17 24.61 10. 70. -125. 5 0 0
-2.1000 18 28.11 288. 76. -28. 5 0 0
-1.8000 18 28.92 25. 63. -161. 5 0 0
-1.5000 18 29.55 24. 63. -157. 5 0 0
-1.2000 18 29.99 23. 64. -154. 5 0 0
-0.9000 18 30.21 22. 64. -151. 5 0 0
-0.6000 18 30.22 21. 65. -149. 5 0 0
-0.3000 18 30.01 20. 65. -146. 5 0 0
0.0000 18 29.60 19. 66. -143. 5 0 0
0.3000 18 28.97 270. 54. -30. 5 0 0
0.6000 18 28.15 268. 52. -31. 5 0 0
0.9000 18 27.14 265. 49. -31. 5 0 0
1.2000 18 25.94 262. 47. -33. 5 0 0
1.5000 18 24.57 259. 44. -34. 5 0 0
1.8000 18 23.05 15. 67. -125. 5 0 0
2.1000 18 21.41 15. 67. -121. 5 0 0
-2.1000 19 26.21 288. 77. -27. 5 0 0
-1.8000 19 26.62 24. 64. -162. 5 0 0
-1.5000 19 26.92 24. 64. -159. 5 0 0
-1.2000 19 27.08 23. 64. -156. 5 0 0
-0.9000 19 27.09 23. 64. -153. 5 0 0
-0.6000 19 26.94 22. 64. -150. 5 0 0
-0.3000 19 26.64 21. 64. -147. 5 0 0
0.0000 19 26.18 21. 65. -144. 5 0 0
0.3000 19 25.59 20. 65. -141. 5 0 0
0.6000 19 24.85 269. 53. -32. 5 0 0
0.9000 19 23.97 266. 50. -33. 5 0 0
1.2000 19 22.99 264. 48. -35. 5 0 0
1.5000 19 21.90 260. 45. -37. 5 0 0
1.8000 19 20.73 256. 42. -40. 5 0 0
2.1000 19 19.55 19. 64. -120. 5 0 0
-2.1000 20 24.37 25. 64. -164. 5 0 0
-1.8000 20 25.14 24. 63. -161. 5 0 0
-1.5000 20 25.72 23. 64. -158. 5 0 0
-1.2000 20 26.10 23. 64. -155. 5 0 0
-0.9000 20 26.29 22. 64. -153. 5 0 0
-0.6000 20 26.27 21. 65. -150. 5 0 0
-0.3000 20 26.06 20. 65. -148. 5 0 0
0.0000 20 25.65 19. 66. -145. 5 0 0
0.3000 20 25.04 271. 56. -29. 5 0 0
0.6000 20 24.25 269. 54. -29. 5 0 0
0.9000 20 23.26 267. 52. -30. 5 0 0
1.2000 20 22.09 264. 49. -31. 5 0 0
1.5000 20 20.73 261. 46. -32. 5 0 0
1.8000 20 19.20 15. 67. -128. 5 0 0
2.1000 20 17.52 15. 67. -124. 5 0 0
