211.000000 49.000000 -137.000000
237.000000 39.000000 -100.000000 69.000000 52.000000 -82.000000
237.000000 39.000000 -100.000000 69.000000 52.000000 -82.000000
237.000000 38.000000 -100.000000 69.000000 52.000000 -82.000000
237.000000 38.000000 -100.000000 69.000000 53.000000 -82.000000
237.000000 38.000000 -100.000000 69.000000 53.000000 -82.000000
237.000000 37.000000 -100.000000 69.000000 53.000000 -83.000000
236.000000 39.000000 -101.000000 70.000000 52.000000 -81.000000
236.000000 38.000000 -101.000000 70.000000 52.000000 -81.000000
235.000000 38.000000 -102.000000 70.000000 53.000000 -81.000000
235.000000 38.000000 -102.000000 70.000000 53.000000 -81.000000
235.000000 38.000000 -103.000000 71.000000 53.000000 -80.000000
235.000000 38.000000 -103.000000 71.000000 53.000000 -80.000000
234.000000 37.000000 -103.000000 71.000000 54.000000 -80.000000
234.000000 37.000000 -103.000000 71.000000 54.000000 -80.000000
235.000000 39.000000 -102.000000 70.000000 52.000000 -81.000000
235.000000 39.000000 -103.000000 71.000000 52.000000 -80.000000
234.000000 38.000000 -103.000000 71.000000 53.000000 -80.000000
234.000000 38.000000 -104.000000 71.000000 53.000000 -79.000000
233.000000 38.000000 -104.000000 71.000000 53.000000 -79.000000
233.000000 38.000000 -104.000000 71.000000 53.000000 -79.000000
233.000000 38.000000 -105.000000 71.000000 53.000000 -79.000000
232.000000 38.000000 -105.000000 71.000000 54.000000 -79.000000
235.000000 39.000000 -103.000000 71.000000 52.000000 -80.000000
234.000000 39.000000 -103.000000 71.000000 52.000000 -79.000000
233.000000 39.000000 -104.000000 71.000000 53.000000 -79.000000
233.000000 39.000000 -105.000000 71.000000 53.000000 -79.000000
232.000000 39.000000 -105.000000 71.000000 53.000000 -78.000000
232.000000 39.000000 -105.000000 71.000000 53.000000 -78.000000
232.000000 39.000000 -106.000000 71.000000 53.000000 -78.000000
231.000000 39.000000 -106.000000 71.000000 53.000000 -78.000000
231.000000 39.000000 -106.000000 71.000000 53.000000 -78.000000
233.000000 40.000000 -105.000000 72.000000 52.000000 -78.000000
232.000000 40.000000 -106.000000 72.000000 52.000000 -77.000000
232.000000 40.000000 -106.000000 73.000000 52.000000 -77.000000
231.000000 40.000000 -107.000000 73.000000 52.000000 -76.000000
231.000000 40.000000 -107.000000 73.000000 53.000000 -76.000000
230.000000 40.000000 -108.000000 73.000000 53.000000 -76.000000
230.000000 40.000000 -108.000000 73.000000 53.000000 -76.000000
229.000000 39.000000 -108.000000 72.000000 53.000000 -75.000000
229.000000 39.000000 -108.000000 72.000000 53.000000 -75.000000
230.000000 40.000000 -109.000000 75.000000 52.000000 -75.000000
230.000000 40.000000 -110.000000 75.000000 52.000000 -74.000000
229.000000 41.000000 -111.000000 75.000000 53.000000 -73.000000
