  0.00000E+00 -0.12686E-12 -0.49236E-13  0.11982E-13
  0.30000E+00 -0.12660E-11 -0.54010E-12  0.17721E-12
  0.60000E+00 -0.62928E-11 -0.29534E-11  0.93895E-12
  0.90000E+00 -0.21338E-10 -0.10828E-10  0.29490E-11
  0.12000E+01 -0.56689E-10 -0.30238E-10  0.68615E-11
  0.15000E+01 -0.12742E-09 -0.69195E-10  0.13612E-10
  0.18000E+01 -0.25373E-09 -0.13598E-09  0.24977E-10
  0.21000E+01 -0.46037E-09 -0.23684E-09  0.43348E-10
  0.24000E+01 -0.77524E-09 -0.37363E-09  0.70102E-10
  0.27000E+01 -0.12276E-08 -0.54212E-09  0.10326E-09
  0.30000E+01 -0.18475E-08 -0.73098E-09  0.13586E-09
  0.33000E+01 -0.26669E-08 -0.92157E-09  0.15613E-09
  0.36000E+01 -0.37220E-08 -0.10883E-08  0.14891E-09
  0.39000E+01 -0.50554E-08 -0.12006E-08  0.97651E-10
  0.42000E+01 -0.67173E-08 -0.12258E-08 -0.13598E-10
  0.45000E+01 -0.87648E-08 -0.11329E-08 -0.19842E-09
  0.48000E+01 -0.11258E-07 -0.89539E-09 -0.46736E-09
  0.51000E+01 -0.14252E-07 -0.49152E-09 -0.82901E-09
  0.54000E+01 -0.17792E-07  0.97173E-10 -0.12921E-08
  0.57000E+01 -0.21906E-07  0.88922E-09 -0.18675E-08
  0.60000E+01 -0.26603E-07  0.19057E-08 -0.25688E-08
  0.63000E+01 -0.31881E-07  0.31699E-08 -0.34103E-08
  0.66000E+01 -0.37726E-07  0.47052E-08 -0.44046E-08
  0.69000E+01 -0.44121E-07  0.65314E-08 -0.55586E-08
  0.72000E+01 -0.51040E-07  0.86613E-08 -0.68716E-08
  0.75000E+01 -0.58449E-07  0.11099E-07 -0.83354E-08
  0.78000E+01 -0.66306E-07  0.13836E-07 -0.99371E-08
  0.81000E+01 -0.74551E-07  0.16856E-07 -0.11661E-07
  0.84000E+01 -0.83107E-07  0.20133E-07 -0.13493E-07
  0.87000E+01 -0.91879E-07  0.23638E-07 -0.15415E-07
  0.90000E+01 -0.10075E-06  0.27339E-07 -0.17411E-07
  0.93000E+01 -0.10959E-06  0.31200E-07 -0.19462E-07
  0.96000E+01 -0.11825E-06  0.35186E-07 -0.21544E-07
  0.99000E+01 -0.12659E-06  0.39254E-07 -0.23630E-07
  0.10200E+02 -0.13444E-06  0.43355E-07 -0.25688E-07
  0.10500E+02 -0.14166E-06  0.47429E-07 -0.27678E-07
  0.10800E+02 -0.14809E-06  0.51406E-07 -0.29562E-07
  0.11100E+02 -0.15356E-06  0.55206E-07 -0.31298E-07
  0.11400E+02 -0.15792E-06  0.58741E-07 -0.32848E-07
  0.11700E+02 -0.16102E-06  0.61922E-07 -0.34173E-07
  0.12000E+02 -0.16270E-06  0.64661E-07 -0.35239E-07
  0.12300E+02 -0.16282E-06  0.66874E-07 -0.36012E-07
  0.12600E+02 -0.16124E-06  0.68484E-07 -0.36463E-07
  0.12900E+02 -0.15784E-06  0.69418E-07 -0.36562E-07
  0.13200E+02 -0.15249E-06  0.69606E-07 -0.36282E-07
