 
 2D correlation for isub=           1
    11    0.6000    0.8208       211.   49. -137.        90.   59.  -50.    7.56   44.30  0.23343E-07  0.23597E+17
    11    0.9000    0.8177       212.   49. -136.        89.   59.  -51.    7.98   44.08  0.23701E-07  0.23470E+17
    11    1.2000    0.8083       212.   48. -135.        88.   58.  -52.    8.38   43.87  0.24796E-07  0.23170E+17
    11    1.5000    0.7926       212.   48. -134.        87.   58.  -53.    8.79   43.66  0.26591E-07  0.22696E+17
    11    1.8000    0.7708       213.   47. -132.        86.   57.  -54.    9.21   43.44  0.29029E-07  0.22055E+17
    11    2.1000    0.7431       213.   46. -131.        85.   57.  -56.    9.64   43.22  0.32029E-07  0.21251E+17
    12   -2.1000    0.5781       202.   76. -175.       111.   85.  -14.    5.27   49.68  0.47623E-07  0.18186E+17
    12   -1.8000    0.6262       201.   74. -172.       109.   82.  -17.    5.38   49.18  0.43483E-07  0.19550E+17
    12   -1.5000    0.6698       201.   71. -170.       108.   80.  -19.    5.54   48.75  0.39441E-07  0.20783E+17
    12   -1.2000    0.7085       201.   69. -167.       107.   78.  -21.    5.72   48.38  0.35624E-07  0.21872E+17
    12   -0.9000    0.7420       202.   68. -165.       106.   76.  -23.    5.90   48.06  0.32155E-07  0.22807E+17
    12   -0.6000    0.7698       202.   66. -163.       105.   75.  -25.    6.07   47.77  0.29144E-07  0.23579E+17
    12   -0.3000    0.7918       202.   65. -162.       104.   74.  -26.    6.24   47.51  0.26688E-07  0.24180E+17
    12    0.0000    0.8077       202.   63. -160.       103.   72.  -28.    6.38   47.28  0.24868E-07  0.24606E+17
    12    0.3000    0.8174       202.   62. -158.       102.   71.  -30.    6.52   47.06  0.23743E-07  0.24851E+17
    12    0.6000    0.8207       202.   61. -157.       101.   70.  -31.    6.63   46.85  0.23351E-07  0.24913E+17
    12    0.9000    0.8177       203.   60. -155.        99.   69.  -33.    6.73   46.66  0.23704E-07  0.24791E+17
    12    1.2000    0.8084       203.   59. -153.        98.   67.  -34.    6.81   46.47  0.24790E-07  0.24485E+17
    12    1.5000    0.7928       203.   57. -151.        97.   66.  -36.    6.89   46.28  0.26575E-07  0.23998E+17
    12    1.8000    0.7711       204.   56. -149.        95.   65.  -38.    6.96   46.09  0.29000E-07  0.23334E+17
    12    2.1000    0.7435       205.   55. -146.        94.   63.  -41.    7.03   45.88  0.31987E-07  0.22499E+17
