    1   15   -5    217.     65.   -141. 0.28645E+17     22.     24.     53.           0.6412
    1   15   -4    214.     66.   -146. 0.28988E+17     20.     26.     54.           0.6487
    1   15   -3    211.     69.   -152. 0.29137E+17     19.     27.     54.           0.6492
    1   15   -2    208.     71.   -157. 0.29093E+17     18.     27.     55.           0.6426
    1   15   -1    206.     74.   -163. 0.28856E+17     18.     27.     55.           0.6294
    1   15    0    204.     77.   -169. 0.28432E+17     19.     26.     56.           0.6100
    1   15    1    202.     80.   -174. 0.27828E+17     20.     24.     56.           0.5851
    1   15    2    201.     81.   -179. 0.27052E+17     23.     21.     56.           0.5557
    1   15    3    199.     82.    177. 0.26117E+17     25.     19.     56.           0.5228
    1   15    4    198.     83.    173. 0.25038E+17     28.     16.     56.           0.4875
    1   15    5    196.     82.    168. 0.23832E+17     31.     13.     56.           0.4510
    1   15    6    195.     81.    164. 0.22518E+17     35.     11.     55.           0.4144
    1   16   -6    219.     66.   -142. 0.28822E+17     25.     21.     54.           0.6307
    1   16   -5    216.     67.   -146. 0.29372E+17     23.     23.     54.           0.6435
    1   16   -4    213.     69.   -151. 0.29723E+17     22.     23.     55.           0.6494
    1   16   -3    211.     71.   -156. 0.29872E+17     21.     24.     55.           0.6481
    1   16   -2    208.     73.   -161. 0.29819E+17     20.     24.     56.           0.6398
    1   16   -1    206.     76.   -166. 0.29566E+17     21.     23.     56.           0.6248
    1   16    0    205.     78.   -170. 0.29118E+17     22.     22.     57.           0.6039
    1   16    1    203.     79.   -175. 0.28481E+17     23.     20.     57.           0.5777
    1   16    2    202.     81.   -179. 0.27666E+17     25.     18.     57.           0.5472
    1   16    3    200.     81.    177. 0.26685E+17     27.     16.     57.           0.5135
    1   16    4    199.     82.    173. 0.25553E+17     30.     13.     57.           0.4777
    1   16    5    197.     81.    169. 0.24288E+17     33.     11.     56.           0.4411
    1   16    6    195.     80.    165. 0.22910E+17     36.      9.     56.           0.4048
    2    7   -6    267.     64.    -63. 0.19403E+17     61.      9.     30.           0.8069
    2    7   -5    271.     66.    -59. 0.20455E+17     63.     -5.     32.           0.8146
    2    7   -4    274.     68.    -58. 0.21542E+17     50.    -18.     33.           0.8166
    2    7   -3    276.     71.    -57. 0.22617E+17     39.    -27.     34.           0.8130
    2    7   -2    280.     73.    -58. 0.23641E+17     30.    -35.     35.           0.8037
    2    7   -1    283.     75.    -60. 0.24580E+17     23.    -41.     36.           0.7890
    2    7    0    289.     78.    -64. 0.25406E+17     18.    -46.     36.           0.7693
    2    7    1    296.     81.    -70. 0.26098E+17     16.    -49.     36.           0.7450
