-2.1000 1 0.2414
-1.8000 1 0.2543
-1.5000 1 0.2661
-1.2000 1 0.2765
-0.9000 1 0.2856
-0.6000 1 0.2932
-0.3000 1 0.2993
0.0000 1 0.3039
0.3000 1 0.3068
0.6000 1 0.3082
0.9000 1 0.3080
1.2000 1 0.3062
1.5000 1 0.3028
1.8000 1 0.2979
2.1000 1 0.2915
-2.1000 2 0.4844
-1.8000 2 0.5193
-1.5000 2 0.5508
-1.2000 2 0.5784
-0.9000 2 0.6020
-0.6000 2 0.6213
-0.3000 2 0.6362
0.0000 2 0.6465
0.3000 2 0.6521
0.6000 2 0.6531
0.9000 2 0.6493
1.2000 2 0.6409
1.5000 2 0.6279
1.8000 2 0.6105
2.1000 2 0.5888
-2.1000 3 0.5573
-1.8000 3 0.5967
-1.5000 3 0.6318
-1.2000 3 0.6623
-0.9000 3 0.6879
-0.6000 3 0.7083
-0.3000 3 0.7234
0.0000 3 0.7330
0.3000 3 0.7369
0.6000 3 0.7352
0.9000 3 0.7278
1.2000 3 0.7148
1.5000 3 0.6964
1.8000 3 0.6727
2.1000 3 0.6440
-2.1000 4 0.5651
-1.8000 4 0.6074
-1.5000 4 0.6452
-1.2000 4 0.6782
-0.9000 4 0.7061
-0.6000 4 0.7286
-0.3000 4 0.7454
0.0000 4 0.7565
0.3000 4 0.7616
0.6000 4 0.7607
0.9000 4 0.7538
1.2000 4 0.7410
1.5000 4 0.7224
1.8000 4 0.6982
2.1000 4 0.6685
-2.1000 5 0.5718
-1.8000 5 0.6159
-1.5000 5 0.6554
-1.2000 5 0.6900
-0.9000 5 0.7194
-0.6000 5 0.7433
-0.3000 5 0.7615
0.0000 5 0.7736
0.3000 5 0.7797
0.6000 5 0.7797
0.9000 5 0.7735
1.2000 5 0.7612
1.5000 5 0.7429
1.8000 5 0.7188
2.1000 5 0.6890
-2.1000 6 0.5721
-1.8000 6 0.6176
-1.5000 6 0.6587
-1.2000 6 0.6948
-0.9000 6 0.7257
-0.6000 6 0.7511
-0.3000 6 0.7706
0.0000 6 0.7841
0.3000 6 0.7915
0.6000 6 0.7927
0.9000 6 0.7876
1.2000 6 0.7764
1.5000 6 0.7590
1.8000 6 0.7357
2.1000 6 0.7066
-2.1000 7 0.5696
-1.8000 7 0.6165
-1.5000 7 0.6590
-1.2000 7 0.6966
-0.9000 7 0.7289
-0.6000 7 0.7556
-0.3000 7 0.7766
0.0000 7 0.7915
0.3000 7 0.8003
0.6000 7 0.8028
0.9000 7 0.7990
1.2000 7 0.7889
1.5000 7 0.7727
1.8000 7 0.7505
2.1000 7 0.7224
-2.1000 8 0.5739
-1.8000 8 0.6213
-1.5000 8 0.6643
-1.2000 8 0.7024
-0.9000 8 0.7351
-0.6000 8 0.7623
-0.3000 8 0.7837
0.0000 8 0.7989
0.3000 8 0.8080
0.6000 8 0.8107
0.9000 8 0.8071
1.2000 8 0.7972
1.5000 8 0.7811
1.8000 8 0.7589
2.1000 8 0.7308
-2.1000 9 0.5741
-1.8000 9 0.6221
-1.5000 9 0.6656
-1.2000 9 0.7042
-0.9000 9 0.7376
-0.6000 9 0.7653
-0.3000 9 0.7872
0.0000 9 0.8031
0.3000 9 0.8127
0.6000 9 0.8159
0.9000 9 0.8128
1.2000 9 0.8034
1.5000 9 0.7878
1.8000 9 0.7660
2.1000 9 0.7383
-2.1000 10 0.5732
-1.8000 10 0.6216
-1.5000 10 0.6655
-1.2000 10 0.7045
-0.9000 10 0.7383
-0.6000 10 0.7664
-0.3000 10 0.7888
0.0000 10 0.8050
0.3000 10 0.8151
0.6000 10 0.8188
0.9000 10 0.8161
1.2000 10 0.8071
1.5000 10 0.7919
1.8000 10 0.7705
2.1000 10 0.7432
-2.1000 11 0.5779
-1.8000 11 0.6261
-1.5000 11 0.6697
-1.2000 11 0.7085
-0.9000 11 0.7420
-0.6000 11 0.7699
-0.3000 11 0.7919
0.0000 11 0.8078
0.3000 11 0.8175
0.6000 11 0.8208
0.9000 11 0.8177
1.2000 11 0.8083
1.5000 11 0.7926
1.8000 11 0.7708
2.1000 11 0.7431
-2.1000 12 0.5781
-1.8000 12 0.6262
-1.5000 12 0.6698
-1.2000 12 0.7085
-0.9000 12 0.7420
-0.6000 12 0.7698
-0.3000 12 0.7918
0.0000 12 0.8077
0.3000 12 0.8174
0.6000 12 0.8207
0.9000 12 0.8177
1.2000 12 0.8084
1.5000 12 0.7928
1.8000 12 0.7711
2.1000 12 0.7435
-2.1000 13 0.5771
-1.8000 13 0.6250
-1.5000 13 0.6685
-1.2000 13 0.7071
-0.9000 13 0.7405
-0.6000 13 0.7683
-0.3000 13 0.7903
0.0000 13 0.8062
0.3000 13 0.8160
0.6000 13 0.8194
0.9000 13 0.8165
1.2000 13 0.8074
1.5000 13 0.7920
1.8000 13 0.7706
2.1000 13 0.7433
-2.1000 14 0.5797
-1.8000 14 0.6272
-1.5000 14 0.6702
-1.2000 14 0.7084
-0.9000 14 0.7414
-0.6000 14 0.7688
-0.3000 14 0.7904
0.0000 14 0.8059
0.3000 14 0.8153
0.6000 14 0.8184
0.9000 14 0.8151
1.2000 14 0.8057
1.5000 14 0.7900
1.8000 14 0.7683
2.1000 14 0.7408
-2.1000 15 0.5797
-1.8000 15 0.6269
-1.5000 15 0.6697
-1.2000 15 0.7076
-0.9000 15 0.7402
-0.6000 15 0.7674
-0.3000 15 0.7887
0.0000 15 0.8041
0.3000 15 0.8132
0.6000 15 0.8162
0.9000 15 0.8129
1.2000 15 0.8034
1.5000 15 0.7877
1.8000 15 0.7660
2.1000 15 0.7386
-2.1000 16 0.5796
-1.8000 16 0.6263
-1.5000 16 0.6687
-1.2000 16 0.7062
-0.9000 16 0.7385
-0.6000 16 0.7654
-0.3000 16 0.7864
0.0000 16 0.8015
0.3000 16 0.8105
0.6000 16 0.8133
0.9000 16 0.8099
1.2000 16 0.8004
1.5000 16 0.7847
1.8000 16 0.7632
2.1000 16 0.7359
-2.1000 17 0.5824
-1.8000 17 0.6286
-1.5000 17 0.6704
-1.2000 17 0.7073
-0.9000 17 0.7391
-0.6000 17 0.7654
-0.3000 17 0.7859
0.0000 17 0.8005
0.3000 17 0.8091
0.6000 17 0.8114
0.9000 17 0.8076
1.2000 17 0.7977
1.5000 17 0.7817
1.8000 17 0.7598
2.1000 17 0.7323
-2.1000 18 0.5866
-1.8000 18 0.6322
-1.5000 18 0.6734
-1.2000 18 0.7098
-0.9000 18 0.7409
-0.6000 18 0.7666
-0.3000 18 0.7865
0.0000 18 0.8004
0.3000 18 0.8083
0.6000 18 0.8101
0.9000 18 0.8056
1.2000 18 0.7951
1.5000 18 0.7786
1.8000 18 0.7562
2.1000 18 0.7282
-2.1000 19 0.5887
-1.8000 19 0.6339
-1.5000 19 0.6746
-1.2000 19 0.7105
-0.9000 19 0.7412
-0.6000 19 0.7664
-0.3000 19 0.7859
0.0000 19 0.7994
0.3000 19 0.8069
0.6000 19 0.8083
0.9000 19 0.8036
1.2000 19 0.7927
1.5000 19 0.7759
1.8000 19 0.7533
2.1000 19 0.7251
-2.1000 20 0.5927
-1.8000 20 0.6372
-1.5000 20 0.6772
-1.2000 20 0.7124
-0.9000 20 0.7423
-0.6000 20 0.7668
-0.3000 20 0.7856
0.0000 20 0.7984
0.3000 20 0.8052
0.6000 20 0.8059
0.9000 20 0.8005
1.2000 20 0.7890
1.5000 20 0.7716
1.8000 20 0.7484
2.1000 20 0.7197
