0.9000 15 13.24 198. 77. -175. 5 0 0
1.2000 15 12.94 198. 77. -175. 5 0 0
1.5000 15 12.59 197. 76. -174. 5 0 0
1.8000 15 12.18 197. 76. -174. 5 0 0
2.1000 15 11.69 196. 76. -174. 5 0 0
-2.1000 16 16.10 203. 80. 179. 5 0 0
-1.8000 16 16.11 203. 80. 180. 5 0 0
-1.5000 16 16.10 202. 79. -180. 5 0 0
-1.2000 16 16.07 202. 79. -179. 5 0 0
-0.9000 16 16.01 201. 79. -179. 5 0 0
-0.6000 16 15.93 200. 79. -178. 5 0 0
-0.3000 16 15.82 200. 79. -178. 5 0 0
0.0000 16 15.68 199. 78. -177. 5 0 0
0.3000 16 15.50 199. 78. -177. 5 0 0
0.6000 16 15.30 199. 78. -177. 5 0 0
0.9000 16 15.05 198. 78. -176. 5 0 0
1.2000 16 14.76 197. 78. -176. 5 0 0
1.5000 16 14.42 197. 78. -176. 5 0 0
1.8000 16 14.02 196. 78. -176. 5 0 0
2.1000 16 13.56 196. 78. -176. 5 0 0
-2.1000 17 17.22 204. 80. 179. 5 0 0
-1.8000 17 17.27 203. 80. 180. 5 0 0
-1.5000 17 17.29 202. 80. -180. 5 0 0
-1.2000 17 17.29 202. 80. -179. 5 0 0
-0.9000 17 17.26 201. 79. -179. 5 0 0
-0.6000 17 17.20 201. 79. -178. 5 0 0
-0.3000 17 17.11 200. 79. -178. 5 0 0
0.0000 17 16.99 200. 79. -178. 5 0 0
0.3000 17 16.84 199. 79. -178. 5 0 0
0.6000 17 16.66 199. 79. -177. 5 0 0
0.9000 17 16.44 198. 79. -177. 5 0 0
1.2000 17 16.18 198. 79. -177. 5 0 0
1.5000 17 15.87 197. 79. -177. 5 0 0
1.8000 17 15.51 196. 79. -176. 5 0 0
2.1000 17 15.09 196. 79. -176. 5 0 0
-2.1000 18 18.73 204. 81. 179. 5 0 0
-1.8000 18 18.76 203. 81. 180. 5 0 0
-1.5000 18 18.75 202. 81. 180. 5 0 0
-1.2000 18 18.72 202. 81. -180. 5 0 0
-0.9000 18 18.67 201. 80. -179. 5 0 0
-0.6000 18 18.58 201. 80. -179. 5 0 0
-0.3000 18 18.46 200. 80. -179. 5 0 0
0.0000 18 18.31 200. 80. -178. 5 0 0
0.3000 18 18.13 199. 80. -178. 5 0 0
0.6000 18 17.92 199. 80. -178. 5 0 0
0.9000 18 17.66 198. 80. -177. 5 0 0
1.2000 18 17.36 198. 80. -177. 5 0 0
1.5000 18 17.01 197. 80. -177. 5 0 0
1.8000 18 16.61 196. 80. -177. 5 0 0
2.1000 18 16.14 196. 80. -177. 5 0 0
-2.1000 19 19.80 204. 82. 179. 5 0 0
-1.8000 19 19.80 203. 81. 179. 5 0 0
-1.5000 19 19.78 202. 81. 180. 5 0 0
-1.2000 19 19.73 202. 81. -180. 5 0 0
-0.9000 19 19.65 201. 81. -180. 5 0 0
-0.6000 19 19.54 201. 81. -179. 5 0 0
-0.3000 19 19.40 200. 81. -179. 5 0 0
0.0000 19 19.23 200. 80. -179. 5 0 0
0.3000 19 19.02 199. 80. -178. 5 0 0
0.6000 19 18.78 199. 80. -178. 5 0 0
0.9000 19 18.50 198. 80. -178. 5 0 0
1.2000 19 18.17 198. 80. -178. 5 0 0
1.5000 19 17.79 197. 80. -177. 5 0 0
1.8000 19 17.35 196. 80. -177. 5 0 0
2.1000 19 16.85 196. 80. -177. 5 0 0
-2.1000 20 19.44 204. 82. 180. 5 0 0
-1.8000 20 19.58 203. 82. 180. 5 0 0
-1.5000 20 19.67 202. 82. -180. 5 0 0
-1.2000 20 19.72 202. 81. -180. 5 0 0
-0.9000 20 19.73 201. 81. -179. 5 0 0
-0.6000 20 19.71 201. 81. -179. 5 0 0
-0.3000 20 19.66 200. 81. -179. 5 0 0
0.0000 20 19.57 200. 81. -179. 5 0 0
0.3000 20 19.45 199. 80. -178. 5 0 0
0.6000 20 19.29 199. 80. -178. 5 0 0
0.9000 20 19.08 198. 80. -178. 5 0 0
1.2000 20 18.84 198. 80. -178. 5 0 0
1.5000 20 18.54 197. 80. -178. 5 0 0
1.8000 20 18.20 196. 80. -178. 5 0 0
2.1000 20 17.79 196. 80. -177. 5 0 0
